"type","time","moi_type","moi_res","moi_wt","init_wt","init_mut","c_pop","v_prog","p2pfu","wt_rep_abil","time_to_pocap","bg_mut_rate","uninf_cells","surv_pfu","tot_pfu","pop_prop","imm_delay","imm_m","imm_sd","id","seed","fold_strin"
"resistant",6,10.8221891648543,10.8221891648543,0.911559075275669,1,0,37040.9344998172,203.17081752289,1,0.00465842377578656,"3",50000,22237,400864,"434629","0.922313053201696",9.3725661950089,-1.42421792769631,0.45971955810273,"31","793007",10
"susceptible",6,0.911559075275669,10.8221891648543,0.911559075275669,1,0,37040.9344998172,203.17081752289,1,0.00465842377578656,"3",50000,22237,33765,"434629","0.0776869467983038",9.3725661950089,-1.42421792769631,0.45971955810273,"31","793007",10
"resistant",7,162.874481474807,162.874481474807,11.0630848150449,1,0,37040.9344998172,203.17081752289,1,0.00465842377578656,"3",50000,2,6033023,"6442810","0.936396230837166",9.3725661950089,-1.42421792769631,0.45971955810273,"31","793007",10
"susceptible",7,11.0630848150449,162.874481474807,11.0630848150449,1,0,37040.9344998172,203.17081752289,1,0.00465842377578656,"3",50000,2,409787,"6442810","0.0636037691628342",9.3725661950089,-1.42421792769631,0.45971955810273,"31","793007",10
"resistant",8,167.099968820456,167.099968820456,11.2225300363859,1,0,37040.9344998172,203.17081752289,1,0.00465842377578656,"3",50000,1,6189539,"6605232","0.937066101538901",9.3725661950089,-1.42421792769631,0.45971955810273,"31","793007",10
"susceptible",8,11.2225300363859,167.099968820456,11.2225300363859,1,0,37040.9344998172,203.17081752289,1,0.00465842377578656,"3",50000,1,415693,"6605232","0.0629338984610987",9.3725661950089,-1.42421792769631,0.45971955810273,"31","793007",10
"resistant",9,167.557003725989,167.557003725989,11.1127595876943,1,0,37040.9344998172,203.17081752289,1,0.00465842377578656,"3",50000,1,6206468,"6618095","0.937802796726248",9.3725661950089,-1.42421792769631,0.45971955810273,"31","793007",10
"susceptible",9,11.1127595876943,167.557003725989,11.1127595876943,1,0,37040.9344998172,203.17081752289,1,0.00465842377578656,"3",50000,1,411627,"6618095","0.0621972032737517",9.3725661950089,-1.42421792769631,0.45971955810273,"31","793007",10
"resistant",10,154.122407468639,154.122407468639,10.0989352739426,1,0,37040.9344998172,203.17081752289,1,0.00465842377578656,"3",50000,1,5708838,"6082912","0.938504124340447",9.3725661950089,-1.42421792769631,0.45971955810273,"31","793007",10
"susceptible",10,10.0989352739426,154.122407468639,10.0989352739426,1,0,37040.9344998172,203.17081752289,1,0.00465842377578656,"3",50000,1,374074,"6082912","0.0614958756595525",9.3725661950089,-1.42421792769631,0.45971955810273,"31","793007",10
"resistant",11,134.690959268984,134.690959268984,8.70553090396765,1,0,37040.9344998172,203.17081752289,1,0.00465842377578656,"3",50000,1,4989079,"5311540","0.939290488257643",9.3725661950089,-1.42421792769631,0.45971955810273,"31","793007",10
"susceptible",11,8.70553090396765,134.690959268984,8.70553090396765,1,0,37040.9344998172,203.17081752289,1,0.00465842377578656,"3",50000,1,322461,"5311540","0.0607095117423572",9.3725661950089,-1.42421792769631,0.45971955810273,"31","793007",10
"resistant",12,117.728914210345,117.728914210345,7.47972489736638,1,0,37040.9344998172,203.17081752289,1,0.00465842377578656,"3",50000,1,4360789,"4637845","0.940261910434695",9.3725661950089,-1.42421792769631,0.45971955810273,"31","793007",10
"susceptible",12,7.47972489736638,117.728914210345,7.47972489736638,1,0,37040.9344998172,203.17081752289,1,0.00465842377578656,"3",50000,1,277056,"4637845","0.0597380895653046",9.3725661950089,-1.42421792769631,0.45971955810273,"31","793007",10
"resistant",13,103.027206293049,103.027206293049,6.44438384785292,1,0,37040.9344998172,203.17081752289,1,0.00465842377578656,"3",50000,1,3816224,"4054930","0.941131906099489",9.3725661950089,-1.42421792769631,0.45971955810273,"31","793007",10
"susceptible",13,6.44438384785292,103.027206293049,6.44438384785292,1,0,37040.9344998172,203.17081752289,1,0.00465842377578656,"3",50000,1,238706,"4054930","0.0588680939005112",9.3725661950089,-1.42421792769631,0.45971955810273,"31","793007",10
"resistant",14,90.0268863361548,90.0268863361548,5.5300710623543,1,0,37040.9344998172,203.17081752289,1,0.00465842377578656,"3",50000,1,3334680,"3539519","0.942128012309017",9.3725661950089,-1.42421792769631,0.45971955810273,"31","793007",10
"susceptible",14,5.5300710623543,90.0268863361548,5.5300710623543,1,0,37040.9344998172,203.17081752289,1,0.00465842377578656,"3",50000,1,204839,"3539519","0.0578719876909829",9.3725661950089,-1.42421792769631,0.45971955810273,"31","793007",10
"resistant",15,78.8333782457462,78.8333782457462,4.7243408505491,1,0,37040.9344998172,203.17081752289,1,0.00465842377578656,"3",50000,1,2920062,"3095056","0.943460150640247",9.3725661950089,-1.42421792769631,0.45971955810273,"31","793007",10
