"type","time","moi_type","moi_res","moi_wt","init_wt","init_mut","c_pop","v_prog","p2pfu","wt_rep_abil","time_to_pocap","bg_mut_rate","uninf_cells","surv_pfu","tot_pfu","pop_prop","imm_delay","imm_m","imm_sd","id","seed","dom_val"
"susceptible",6,0.000134985795242954,0,0.000134985795242954,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,37009,5,"5","1",9.3725661950089,-1.42421792769631,0.45971955810273,"1327","969750",39.799899949975
"resistant",7,0,0,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,37035,0,"0","NaN",9.3725661950089,-1.42421792769631,0.45971955810273,"1327","969750",39.799899949975
"susceptible",7,0,0,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,37035,0,"0","NaN",9.3725661950089,-1.42421792769631,0.45971955810273,"1327","969750",39.799899949975
"resistant",0,0,0,1,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,13694,0,"37040.9344998172","0",9.3725661950089,-1.42421792769631,0.45971955810273,"1328","573807",39.8299149574787
"susceptible",0,1,0,1,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,13694,37040.9344998172,"37040.9344998172","1",9.3725661950089,-1.42421792769631,0.45971955810273,"1328","573807",39.8299149574787
"resistant",1,0.00302368181344217,0.00302368181344217,128.040074151569,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,13694,112,"4742836","2.36145631010644e-05",9.3725661950089,-1.42421792769631,0.45971955810273,"1328","573807",39.8299149574787
"susceptible",1,128.040074151569,0.00302368181344217,128.040074151569,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,13694,4742724,"4742836","0.999976385436899",9.3725661950089,-1.42421792769631,0.45971955810273,"1328","573807",39.8299149574787
"resistant",2,0.00966498293939552,0.00966498293939552,203.176677414473,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,1,358,"7526212","4.75670895265772e-05",9.3725661950089,-1.42421792769631,0.45971955810273,"1328","573807",39.8299149574787
"susceptible",2,203.176677414473,0.00966498293939552,203.176677414473,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,1,7525854,"7526212","0.999952432910473",9.3725661950089,-1.42421792769631,0.45971955810273,"1328","573807",39.8299149574787
"resistant",3,0,0,0.0949760055329425,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,1,0,"3518","0",9.3725661950089,-1.42421792769631,0.45971955810273,"1328","573807",39.8299149574787
"susceptible",3,0.0949760055329425,0,0.0949760055329425,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,1,3518,"3518","1",9.3725661950089,-1.42421792769631,0.45971955810273,"1328","573807",39.8299149574787
"resistant",4,0,0,0.00834212214601457,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,33678,0,"309","0",9.3725661950089,-1.42421792769631,0.45971955810273,"1328","573807",39.8299149574787
"susceptible",4,0.00834212214601457,0,0.00834212214601457,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,33678,309,"309","1",9.3725661950089,-1.42421792769631,0.45971955810273,"1328","573807",39.8299149574787
"resistant",5,0,0,0.000674928976214771,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,36731,0,"25","0",9.3725661950089,-1.42421792769631,0.45971955810273,"1328","573807",39.8299149574787
"susceptible",5,0.000674928976214771,0,0.000674928976214771,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,36731,25,"25","1",9.3725661950089,-1.42421792769631,0.45971955810273,"1328","573807",39.8299149574787
"resistant",6,0,0,0.000107988636194363,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,37015,0,"4","0",9.3725661950089,-1.42421792769631,0.45971955810273,"1328","573807",39.8299149574787
"susceptible",6,0.000107988636194363,0,0.000107988636194363,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,37015,4,"4","1",9.3725661950089,-1.42421792769631,0.45971955810273,"1328","573807",39.8299149574787
"resistant",7,0,0,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,37036,0,"0","NaN",9.3725661950089,-1.42421792769631,0.45971955810273,"1328","573807",39.8299149574787
"susceptible",7,0,0,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,37036,0,"0","NaN",9.3725661950089,-1.42421792769631,0.45971955810273,"1328","573807",39.8299149574787
"resistant",0,0,0,1,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,13593,0,"37040.9344998172","0",9.3725661950089,-1.42421792769631,0.45971955810273,"1329","74116",39.8599299649825
"susceptible",0,1,0,1,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,13593,37040.9344998172,"37040.9344998172","1",9.3725661950089,-1.42421792769631,0.45971955810273,"1329","74116",39.8599299649825
"resistant",1,0.00286169885915063,0.00286169885915063,128.601291093871,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,13593,106,"4763618","2.22519941775348e-05",9.3725661950089,-1.42421792769631,0.45971955810273,"1329","74116",39.8599299649825
"susceptible",1,128.601291093871,0.00286169885915063,128.601291093871,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,13593,4763512,"4763618","0.999977748005823",9.3725661950089,-1.42421792769631,0.45971955810273,"1329","74116",39.8599299649825
"resistant",2,0.00861209373650047,0.00861209373650047,203.105485906062,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,1,319,"7523536","4.24002756150831e-05",9.3725661950089,-1.42421792769631,0.45971955810273,"1329","74116",39.8599299649825
"susceptible",2,203.105485906062,0.00861209373650047,203.105485906062,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,1,7523217,"7523536","0.999957599724385",9.3725661950089,-1.42421792769631,0.45971955810273,"1329","74116",39.8599299649825
"resistant",3,0,0,0.0935991504214644,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,1,0,"3467","0",9.3725661950089,-1.42421792769631,0.45971955810273,"1329","74116",39.8599299649825
"susceptible",3,0.0935991504214644,0,0.0935991504214644,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,1,3467,"3467","1",9.3725661950089,-1.42421792769631,0.45971955810273,"1329","74116",39.8599299649825
"resistant",4,0,0,0.0082341335098202,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,33734,0,"305","0",9.3725661950089,-1.42421792769631,0.45971955810273,"1329","74116",39.8599299649825
"susceptible",4,0.0082341335098202,0,0.0082341335098202,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,33734,305,"305","1",9.3725661950089,-1.42421792769631,0.45971955810273,"1329","74116",39.8599299649825
"resistant",5,0,0,0.000755920453360543,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,36736,0,"28","0",9.3725661950089,-1.42421792769631,0.45971955810273,"1329","74116",39.8599299649825
"susceptible",5,0.000755920453360543,0,0.000755920453360543,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,36736,28,"28","1",9.3725661950089,-1.42421792769631,0.45971955810273,"1329","74116",39.8599299649825
"resistant",6,0,0,0.0000539943180971817,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,37012,0,"2","0",9.3725661950089,-1.42421792769631,0.45971955810273,"1329","74116",39.8599299649825
"susceptible",6,0.0000539943180971817,0,0.0000539943180971817,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,37012,2,"2","1",9.3725661950089,-1.42421792769631,0.45971955810273,"1329","74116",39.8599299649825
"resistant",7,0,0,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,37038,0,"0","NaN",9.3725661950089,-1.42421792769631,0.45971955810273,"1329","74116",39.8599299649825
"susceptible",7,0,0,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,37038,0,"0","NaN",9.3725661950089,-1.42421792769631,0.45971955810273,"1329","74116",39.8599299649825
"resistant",0,0,0,1,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,13626,0,"37040.9344998172","0",9.3725661950089,-1.42421792769631,0.45971955810273,"1330","146034",39.8899449724862
"susceptible",0,1,0,1,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,13626,37040.9344998172,"37040.9344998172","1",9.3725661950089,-1.42421792769631,0.45971955810273,"1330","146034",39.8899449724862
"resistant",1,0.0020517840876929,0.0020517840876929,128.317442963634,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,13626,76,"4753074","1.59896521703639e-05",9.3725661950089,-1.42421792769631,0.45971955810273,"1330","146034",39.8899449724862
"susceptible",1,128.317442963634,0.0020517840876929,128.317442963634,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,13626,4752998,"4753074","0.99998401034783",9.3725661950089,-1.42421792769631,0.45971955810273,"1330","146034",39.8899449724862
"resistant",2,0.00731623010216811,0.00731623010216811,203.103380127657,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,2,271,"7523410","3.60209000971634e-05",9.3725661950089,-1.42421792769631,0.45971955810273,"1330","146034",39.8899449724862
"susceptible",2,203.103380127657,0.00731623010216811,203.103380127657,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,2,7523139,"7523410","0.999963979099903",9.3725661950089,-1.42421792769631,0.45971955810273,"1330","146034",39.8899449724862
"resistant",3,0,0,0.0934641646262214,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,1,0,"3462","0",9.3725661950089,-1.42421792769631,0.45971955810273,"1330","146034",39.8899449724862
"susceptible",3,0.0934641646262214,0,0.0934641646262214,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,1,3462,"3462","1",9.3725661950089,-1.42421792769631,0.45971955810273,"1330","146034",39.8899449724862
"resistant",4,0,0,0.00899005396318074,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,33717,0,"333","0",9.3725661950089,-1.42421792769631,0.45971955810273,"1330","146034",39.8899449724862
"susceptible",4,0.00899005396318074,0,0.00899005396318074,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,33717,333,"333","1",9.3725661950089,-1.42421792769631,0.45971955810273,"1330","146034",39.8899449724862
"resistant",5,0,0,0.000836911930506316,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,36707,0,"31","0",9.3725661950089,-1.42421792769631,0.45971955810273,"1330","146034",39.8899449724862
"susceptible",5,0.000836911930506316,0,0.000836911930506316,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,36707,31,"31","1",9.3725661950089,-1.42421792769631,0.45971955810273,"1330","146034",39.8899449724862
"resistant",6,0,0,0.0000269971590485908,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,37009,0,"1","0",9.3725661950089,-1.42421792769631,0.45971955810273,"1330","146034",39.8899449724862
"susceptible",6,0.0000269971590485908,0,0.0000269971590485908,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,37009,1,"1","1",9.3725661950089,-1.42421792769631,0.45971955810273,"1330","146034",39.8899449724862
"resistant",7,0,0,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,37039,0,"0","NaN",9.3725661950089,-1.42421792769631,0.45971955810273,"1330","146034",39.8899449724862
"susceptible",7,0,0,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,37039,0,"0","NaN",9.3725661950089,-1.42421792769631,0.45971955810273,"1330","146034",39.8899449724862
"resistant",0,0,0,1,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,13598,0,"37040.9344998172","0",9.3725661950089,-1.42421792769631,0.45971955810273,"1331","439055",39.91995997999
"susceptible",0,1,0,1,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,13598,37040.9344998172,"37040.9344998172","1",9.3725661950089,-1.42421792769631,0.45971955810273,"1331","439055",39.91995997999
"resistant",1,0.00215977272388727,0.00215977272388727,128.42454069358,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,13598,80,"4757045","1.68171627554501e-05",9.3725661950089,-1.42421792769631,0.45971955810273,"1331","439055",39.91995997999
"susceptible",1,128.42454069358,0.00215977272388727,128.42454069358,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,13598,4756965,"4757045","0.999983182837245",9.3725661950089,-1.42421792769631,0.45971955810273,"1331","439055",39.91995997999
"resistant",2,0.00715424714787657,0.00715424714787657,203.35269889147,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,2,265,"7532639","3.51802336471985e-05",9.3725661950089,-1.42421792769631,0.45971955810273,"1331","439055",39.91995997999
"susceptible",2,203.35269889147,0.00715424714787657,203.35269889147,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,2,7532374,"7532639","0.999964819766353",9.3725661950089,-1.42421792769631,0.45971955810273,"1331","439055",39.91995997999
"resistant",3,0,0,0.0925192640595208,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,1,0,"3427","0",9.3725661950089,-1.42421792769631,0.45971955810273,"1331","439055",39.91995997999
"susceptible",3,0.0925192640595208,0,0.0925192640595208,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,1,3427,"3427","1",9.3725661950089,-1.42421792769631,0.45971955810273,"1331","439055",39.91995997999
"resistant",4,0,0,0.0088280710088892,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,33751,0,"327","0",9.3725661950089,-1.42421792769631,0.45971955810273,"1331","439055",39.91995997999
"susceptible",4,0.0088280710088892,0,0.0088280710088892,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,33751,327,"327","1",9.3725661950089,-1.42421792769631,0.45971955810273,"1331","439055",39.91995997999
"resistant",5,0,0,0.000809914771457725,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,36713,0,"30","0",9.3725661950089,-1.42421792769631,0.45971955810273,"1331","439055",39.91995997999
"susceptible",5,0.000809914771457725,0,0.000809914771457725,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,36713,30,"30","1",9.3725661950089,-1.42421792769631,0.45971955810273,"1331","439055",39.91995997999
"resistant",6,0,0,0.000107988636194363,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,37010,0,"4","0",9.3725661950089,-1.42421792769631,0.45971955810273,"1331","439055",39.91995997999
"susceptible",6,0.000107988636194363,0,0.000107988636194363,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,37010,4,"4","1",9.3725661950089,-1.42421792769631,0.45971955810273,"1331","439055",39.91995997999
"resistant",7,0,0,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,37036,0,"0","NaN",9.3725661950089,-1.42421792769631,0.45971955810273,"1331","439055",39.91995997999
"susceptible",7,0,0,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,37036,0,"0","NaN",9.3725661950089,-1.42421792769631,0.45971955810273,"1331","439055",39.91995997999
"resistant",0,0,0,1,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,13587,0,"37040.9344998172","0",9.3725661950089,-1.42421792769631,0.45971955810273,"1332","501218",39.9499749874937
"susceptible",0,1,0,1,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,13587,37040.9344998172,"37040.9344998172","1",9.3725661950089,-1.42421792769631,0.45971955810273,"1332","501218",39.9499749874937
"resistant",1,0.00272671306390767,0.00272671306390767,128.695268204519,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,13587,101,"4767094","2.11869117747626e-05",9.3725661950089,-1.42421792769631,0.45971955810273,"1332","501218",39.9499749874937
"susceptible",1,128.695268204519,0.00272671306390767,128.695268204519,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,13587,4766993,"4767094","0.999978813088225",9.3725661950089,-1.42421792769631,0.45971955810273,"1332","501218",39.9499749874937
"resistant",2,0.00845011078220893,0.00845011078220893,203.184641576393,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,1,313,"7526462","4.15866047021828e-05",9.3725661950089,-1.42421792769631,0.45971955810273,"1332","501218",39.9499749874937
"susceptible",2,203.184641576393,0.00845011078220893,203.184641576393,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,1,7526149,"7526462","0.999958413395298",9.3725661950089,-1.42421792769631,0.45971955810273,"1332","501218",39.9499749874937
"resistant",3,0,0,0.0924112754233264,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,1,0,"3423","0",9.3725661950089,-1.42421792769631,0.45971955810273,"1332","501218",39.9499749874937
"susceptible",3,0.0924112754233264,0,0.0924112754233264,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,1,3423,"3423","1",9.3725661950089,-1.42421792769631,0.45971955810273,"1332","501218",39.9499749874937
"resistant",4,0,0,0.00804515339648007,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,33772,0,"298","0",9.3725661950089,-1.42421792769631,0.45971955810273,"1332","501218",39.9499749874937
"susceptible",4,0.00804515339648007,0,0.00804515339648007,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,33772,298,"298","1",9.3725661950089,-1.42421792769631,0.45971955810273,"1332","501218",39.9499749874937
"resistant",5,0,0,0.000944900566700679,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,36748,0,"35","0",9.3725661950089,-1.42421792769631,0.45971955810273,"1332","501218",39.9499749874937
"susceptible",5,0.000944900566700679,0,0.000944900566700679,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,36748,35,"35","1",9.3725661950089,-1.42421792769631,0.45971955810273,"1332","501218",39.9499749874937
"resistant",6,0,0,0.0000269971590485908,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,37005,0,"1","0",9.3725661950089,-1.42421792769631,0.45971955810273,"1332","501218",39.9499749874937
"susceptible",6,0.0000269971590485908,0,0.0000269971590485908,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,37005,1,"1","1",9.3725661950089,-1.42421792769631,0.45971955810273,"1332","501218",39.9499749874937
"resistant",7,0,0,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,37039,0,"0","NaN",9.3725661950089,-1.42421792769631,0.45971955810273,"1332","501218",39.9499749874937
"susceptible",7,0,0,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,37039,0,"0","NaN",9.3725661950089,-1.42421792769631,0.45971955810273,"1332","501218",39.9499749874937
"resistant",0,0,0,1,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,13560,0,"37040.9344998172","0",9.3725661950089,-1.42421792769631,0.45971955810273,"1333","172155",39.9799899949975
"susceptible",0,1,0,1,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,13560,37040.9344998172,"37040.9344998172","1",9.3725661950089,-1.42421792769631,0.45971955810273,"1333","172155",39.9799899949975
"resistant",1,0.00218676988293586,0.00218676988293586,128.806037548095,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,13560,81,"4771177","1.69769430058872e-05",9.3725661950089,-1.42421792769631,0.45971955810273,"1333","172155",39.9799899949975
"susceptible",1,128.806037548095,0.00218676988293586,128.806037548095,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,13560,4771096,"4771177","0.999983023056994",9.3725661950089,-1.42421792769631,0.45971955810273,"1333","172155",39.9799899949975
"resistant",2,0.00710025282977939,0.00710025282977939,203.108941542421,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,1,263,"7523608","3.49566325092961e-05",9.3725661950089,-1.42421792769631,0.45971955810273,"1333","172155",39.9799899949975
"susceptible",2,203.108941542421,0.00710025282977939,203.108941542421,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,1,7523345,"7523608","0.999965043367491",9.3725661950089,-1.42421792769631,0.45971955810273,"1333","172155",39.9799899949975
"resistant",3,0,0,0.095866911781546,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,1,0,"3551","0",9.3725661950089,-1.42421792769631,0.45971955810273,"1333","172155",39.9799899949975
"susceptible",3,0.095866911781546,0,0.095866911781546,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,1,3551,"3551","1",9.3725661950089,-1.42421792769631,0.45971955810273,"1333","172155",39.9799899949975
"resistant",4,0,0,0.00890906248603497,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,33667,0,"330","0",9.3725661950089,-1.42421792769631,0.45971955810273,"1333","172155",39.9799899949975
"susceptible",4,0.00890906248603497,0,0.00890906248603497,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,33667,330,"330","1",9.3725661950089,-1.42421792769631,0.45971955810273,"1333","172155",39.9799899949975
"resistant",5,0,0,0.000944900566700679,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,36712,0,"35","0",9.3725661950089,-1.42421792769631,0.45971955810273,"1333","172155",39.9799899949975
"susceptible",5,0.000944900566700679,0,0.000944900566700679,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,36712,35,"35","1",9.3725661950089,-1.42421792769631,0.45971955810273,"1333","172155",39.9799899949975
"resistant",6,0,0,0.000107988636194363,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,37005,0,"4","0",9.3725661950089,-1.42421792769631,0.45971955810273,"1333","172155",39.9799899949975
"susceptible",6,0.000107988636194363,0,0.000107988636194363,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,37005,4,"4","1",9.3725661950089,-1.42421792769631,0.45971955810273,"1333","172155",39.9799899949975
"resistant",7,0,0,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,37036,0,"0","NaN",9.3725661950089,-1.42421792769631,0.45971955810273,"1333","172155",39.9799899949975
"susceptible",7,0,0,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,37036,0,"0","NaN",9.3725661950089,-1.42421792769631,0.45971955810273,"1333","172155",39.9799899949975
"resistant",0,0,0,1,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,13676,0,"37040.9344998172","0",9.3725661950089,-1.42421792769631,0.45971955810273,"1334","386684",40.0100050025013
"susceptible",0,1,0,1,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,13676,37040.9344998172,"37040.9344998172","1",9.3725661950089,-1.42421792769631,0.45971955810273,"1334","386684",40.0100050025013
"resistant",1,0.00286169885915063,0.00286169885915063,128.135887069032,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,13676,106,"4746379","2.23328141305193e-05",9.3725661950089,-1.42421792769631,0.45971955810273,"1334","386684",40.0100050025013
"susceptible",1,128.135887069032,0.00286169885915063,128.135887069032,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,13676,4746273,"4746379","0.999977667185869",9.3725661950089,-1.42421792769631,0.45971955810273,"1334","386684",40.0100050025013
"resistant",2,0.00893605964508356,0.00893605964508356,203.232885499613,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,1,331,"7528267","4.39676222960743e-05",9.3725661950089,-1.42421792769631,0.45971955810273,"1334","386684",40.0100050025013
"susceptible",2,203.232885499613,0.00893605964508356,203.232885499613,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,1,7527936,"7528267","0.999956032377704",9.3725661950089,-1.42421792769631,0.45971955810273,"1334","386684",40.0100050025013
"resistant",3,0,0,0.0935991504214644,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,2,0,"3467","0",9.3725661950089,-1.42421792769631,0.45971955810273,"1334","386684",40.0100050025013
"susceptible",3,0.0935991504214644,0,0.0935991504214644,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,2,3467,"3467","1",9.3725661950089,-1.42421792769631,0.45971955810273,"1334","386684",40.0100050025013
"resistant",4,0,0,0.00836911930506315,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,33713,0,"310","0",9.3725661950089,-1.42421792769631,0.45971955810273,"1334","386684",40.0100050025013
"susceptible",4,0.00836911930506315,0,0.00836911930506315,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,33713,310,"310","1",9.3725661950089,-1.42421792769631,0.45971955810273,"1334","386684",40.0100050025013
"resistant",5,0,0,0.000701926135263361,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,36730,0,"26","0",9.3725661950089,-1.42421792769631,0.45971955810273,"1334","386684",40.0100050025013
"susceptible",5,0.000701926135263361,0,0.000701926135263361,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,36730,26,"26","1",9.3725661950089,-1.42421792769631,0.45971955810273,"1334","386684",40.0100050025013
"resistant",6,0,0,0.000107988636194363,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,37014,0,"4","0",9.3725661950089,-1.42421792769631,0.45971955810273,"1334","386684",40.0100050025013
"susceptible",6,0.000107988636194363,0,0.000107988636194363,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,37014,4,"4","1",9.3725661950089,-1.42421792769631,0.45971955810273,"1334","386684",40.0100050025013
"resistant",7,0,0,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,37036,0,"0","NaN",9.3725661950089,-1.42421792769631,0.45971955810273,"1334","386684",40.0100050025013
"susceptible",7,0,0,0,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,37036,0,"0","NaN",9.3725661950089,-1.42421792769631,0.45971955810273,"1334","386684",40.0100050025013
"resistant",0,0,0,1,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,13606,0,"37040.9344998172","0",9.3725661950089,-1.42421792769631,0.45971955810273,"1335","622634",40.040020010005
"susceptible",0,1,0,1,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,13606,37040.9344998172,"37040.9344998172","1",9.3725661950089,-1.42421792769631,0.45971955810273,"1335","622634",40.040020010005
"resistant",1,0.00267271874581049,0.00267271874581049,128.498215940623,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,13606,99,"4759793","2.07992238317927e-05",9.3725661950089,-1.42421792769631,0.45971955810273,"1335","622634",40.040020010005
"susceptible",1,128.498215940623,0.00267271874581049,128.498215940623,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,13606,4759694,"4759793","0.999979200776168",9.3725661950089,-1.42421792769631,0.45971955810273,"1335","622634",40.040020010005
"resistant",2,0.00801815623743147,0.00801815623743147,203.099465539594,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,3,297,"7523291","3.94774042370553e-05",9.3725661950089,-1.42421792769631,0.45971955810273,"1335","622634",40.040020010005
"susceptible",2,203.099465539594,0.00801815623743147,203.099465539594,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,3,7522994,"7523291","0.999960522595763",9.3725661950089,-1.42421792769631,0.45971955810273,"1335","622634",40.040020010005
"resistant",3,0,0,0.0937881305348045,1,0,37040.9344998172,203.17081752289,1,0.000465842377578656,"3",50000,1,0,"3474","0",9.3725661950089,-1.42421792769631,0.45971955810273,"1335","622634",40.040020010005
