"","type","time","moi_type","moi_res","moi_wt","init_wt","init_mut","c_pop","subunits","v_prog","p2pfu","bg_mut_rate","wt_rep_abil","uninf_cells","surv_pfu","tot_pfu","pop_prop","check_sums"
"118","susceptible",0,0.0222393072390275,0.0518917168910642,0.0222393072390275,0.0222393072390275,0.0518917168910642,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2692795.03347621,64493.9909931798,"214979.969977266","0.3",0.999999999999979
"119","resistant",1,10.0757537157571,10.0757537157571,0.0293468201681876,0.0222393072390275,0.0518917168910642,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2692795.03347621,29219685.7756955,"29304791.5541833","0.997095840851473",0.999999999999979
"120","susceptible",1,0.0293468201681876,10.0757537157571,0.0293468201681876,0.0222393072390275,0.0518917168910642,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2692795.03347621,85105.778487744,"29304791.5541833","0.00290415914852652",0.999999999999979
"121","resistant",0,0.0593048193040734,0.0593048193040734,0.0148262048260183,0.0148262048260183,0.0593048193040734,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2692795.03347621,171983.975981813,"214979.969977266","0.8",0.999999999999979
"122","susceptible",0,0.0148262048260183,0.0593048193040734,0.0148262048260183,0.0148262048260183,0.0593048193040734,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2692795.03347621,42995.9939954532,"214979.969977266","0.2",0.999999999999979
"123","resistant",1,11.5477130634038,11.5477130634038,0.0222849081404956,0.0148262048260183,0.0593048193040734,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2692795.03347621,33488367.883871,"33552994.1174784","0.998073905613873",0.999999999999979
"124","susceptible",1,0.0222849081404956,11.5477130634038,0.0222849081404956,0.0148262048260183,0.0593048193040734,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2692795.03347621,64626.2336074373,"33552994.1174784","0.00192609438612729",0.999999999999979
"125","resistant",0,0.0667179217170826,0.0667179217170826,0.00741310241300917,0.00741310241300917,0.0667179217170826,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2692795.03347621,193481.972979539,"214979.969977266","0.9",0.999999999999979
"126","susceptible",0,0.00741310241300917,0.0667179217170826,0.00741310241300917,0.00741310241300917,0.0667179217170826,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2692795.03347621,21497.9969977266,"214979.969977266","0.1",0.999999999999979
"127","resistant",1,13.0278757059723,13.0278757059723,0.0126045873628675,0.00741310241300917,0.0667179217170826,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2692795.03347621,37780839.5473196,"37817392.8506719","0.999033426140806",0.999999999999979
"128","susceptible",1,0.0126045873628675,13.0278757059723,0.0126045873628675,0.00741310241300917,0.0667179217170826,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2692795.03347621,36553.3033523157,"37817392.8506719","0.000966573859193635",0.999999999999979
"129","resistant",0,0.0741310241300917,0.0741310241300917,0,0,0.0741310241300917,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2692795.03347621,214979.969977266,"214979.969977266","1",0.999999999999979
"130","susceptible",0,0,0.0741310241300917,0,0,0.0741310241300917,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2692795.03347621,0,"214979.969977266","0",0.999999999999979
"131","resistant",1,14.5162622356482,14.5162622356482,0.000290331051333991,0,0.0741310241300917,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2692795.03347621,42097160.4833798,"42098002.4434287","0.99998",0.999999999999979
"132","susceptible",1,0.000290331051333991,14.5162622356482,0.000290331051333991,0,0.0741310241300917,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2692795.03347621,841.960048868574,"42098002.4434287","2e-05",0.999999999999979
"133","resistant",0,0,0,0.201836636368156,0.201836636368156,0,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2369962.3426056,0,"585326.245467652","0",0.999999999999974
"134","susceptible",0,0.201836636368156,0,0.201836636368156,0.201836636368156,0,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2369962.3426056,585326.245467652,"585326.245467652","1",0.999999999999974
"135","resistant",1,3.45970481042881e-07,3.45970481042881e-07,0.017298178081663,0.201836636368156,0,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2369962.3426056,1.00331439502435,"50165.7197512177","2e-05",0.999999999999974
"136","susceptible",1,0.017298178081663,3.45970481042881e-07,0.017298178081663,0.201836636368156,0,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2369962.3426056,50164.7164368227,"50165.7197512177","0.99998",0.999999999999974
"137","resistant",0,0.0201836636368156,0.0201836636368156,0.18165297273134,0.18165297273134,0.0201836636368156,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2369962.34260564,58532.6245467652,"585326.245467652","0.1",0.999999999999974
"138","susceptible",0,0.18165297273134,0.0201836636368156,0.18165297273134,0.18165297273134,0.0201836636368156,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2369962.34260564,526793.620920887,"585326.245467652","0.9",0.999999999999974
"139","resistant",1,3.46240759516479,3.46240759516479,0.0940714801374012,0.18165297273134,0.0201836636368156,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2369962.34260564,10040982.0259779,"10313789.3183764","0.973549266522984",0.999999999999974
"140","susceptible",1,0.0940714801374012,3.46240759516479,0.0940714801374012,0.18165297273134,0.0201836636368156,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2369962.34260564,272807.292398463,"10313789.3183764","0.0264507334770156",0.999999999999974
"141","resistant",0,0.0403673272736312,0.0403673272736312,0.161469309094525,0.161469309094525,0.0403673272736312,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2369962.3426056,117065.24909353,"585326.245467652","0.2",0.999999999999974
"142","susceptible",0,0.161469309094525,0.0403673272736312,0.161469309094525,0.161469309094525,0.0403673272736312,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2369962.3426056,468260.996374122,"585326.245467652","0.8",0.999999999999974
"143","resistant",1,6.97954173751545,6.97954173751545,0.154179292093044,0.161469309094525,0.0403673272736312,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2369962.3426056,20240671.0387948,"20687790.9858646","0.978387255199198",0.999999999999974
"144","susceptible",1,0.154179292093044,6.97954173751545,0.154179292093044,0.161469309094525,0.0403673272736312,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2369962.3426056,447119.947069829,"20687790.9858646","0.0216127448008022",0.999999999999974
"145","resistant",0,0.0605509909104468,0.0605509909104468,0.141285645457709,0.141285645457709,0.0605509909104468,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2369962.34260562,175597.873640296,"585326.245467652","0.3",0.999999999999974
"146","susceptible",0,0.141285645457709,0.0605509909104468,0.141285645457709,0.141285645457709,0.0605509909104468,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2369962.34260562,409728.371827357,"585326.245467652","0.7",0.999999999999974
"147","resistant",1,10.5517890485023,10.5517890485023,0.197338305781126,0.141285645457709,0.0605509909104468,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2369962.34260562,30600188.2406566,"31172469.3274219","0.981641458020079",0.999999999999974
"148","susceptible",1,0.197338305781126,10.5517890485023,0.197338305781126,0.141285645457709,0.0605509909104468,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2369962.34260562,572281.086765266,"31172469.3274219","0.0183585419799207",0.999999999999974
"149","resistant",0,0.0807346545472624,0.0807346545472624,0.121101981820894,0.121101981820894,0.0807346545472624,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2369962.34260563,234130.498187061,"585326.245467652","0.4",0.999999999999974
"150","susceptible",0,0.121101981820894,0.0807346545472624,0.121101981820894,0.121101981820894,0.0807346545472624,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2369962.34260563,351195.747280591,"585326.245467652","0.6",0.999999999999974
"151","resistant",1,14.1795357270798,14.1795357270798,0.223263566547519,0.121101981820894,0.0807346545472624,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2369962.34260563,41120653.6085314,"41768117.9515192","0.984498599057316",0.999999999999974
"152","susceptible",1,0.223263566547519,14.1795357270798,0.223263566547519,0.121101981820894,0.0807346545472624,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2369962.34260563,647464.342987805,"41768117.9515192","0.0155014009426837",0.999999999999974
"153","resistant",0,0.100918318184078,0.100918318184078,0.100918318184078,0.100918318184078,0.100918318184078,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2369962.3426056,292663.122733826,"585326.245467652","0.5",0.999999999999974
"154","susceptible",0,0.100918318184078,0.100918318184078,0.100918318184078,0.100918318184078,0.100918318184078,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2369962.3426056,292663.122733826,"585326.245467652","0.5",0.999999999999974
"155","resistant",1,17.863167871683,17.863167871683,0.231668478201194,0.100918318184078,0.100918318184078,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2369962.3426056,51803186.8278808,"52475025.4146642","0.987196984060998",0.999999999999974
"156","susceptible",1,0.231668478201194,17.863167871683,0.231668478201194,0.100918318184078,0.100918318184078,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2369962.3426056,671838.586783463,"52475025.4146642","0.0128030159390017",0.999999999999974
"157","resistant",0,0.121101981820894,0.121101981820894,0.0807346545472624,0.0807346545472624,0.121101981820894,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2369962.34260563,351195.747280591,"585326.245467652","0.6",0.999999999999974
"158","susceptible",0,0.0807346545472624,0.121101981820894,0.0807346545472624,0.0807346545472624,0.121101981820894,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2369962.34260563,234130.498187061,"585326.245467652","0.4",0.999999999999974
"159","resistant",1,21.6030714560392,21.6030714560392,0.222264808096596,0.0807346545472624,0.121101981820894,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2369962.34260563,62648907.2225136,"63293475.1659937","0.989816202352775",0.999999999999974
"160","susceptible",1,0.222264808096596,21.6030714560392,0.222264808096596,0.0807346545472624,0.121101981820894,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2369962.34260563,644567.943480129,"63293475.1659937","0.0101837976472248",0.999999999999974
"161","resistant",0,0.141285645457709,0.141285645457709,0.0605509909104468,0.0605509909104468,0.141285645457709,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2369962.34260562,409728.371827357,"585326.245467652","0.7",0.999999999999974
"162","susceptible",0,0.0605509909104468,0.141285645457709,0.0605509909104468,0.0605509909104468,0.141285645457709,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2369962.34260562,175597.873640296,"585326.245467652","0.3",0.999999999999974
"163","resistant",1,25.3996323048442,25.3996323048442,0.194762692349958,0.0605509909104468,0.141285645457709,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2369962.34260562,73658933.6840482,"74223745.4918631","0.992390416246553",0.999999999999974
"164","susceptible",1,0.194762692349958,25.3996323048442,0.194762692349958,0.0605509909104468,0.141285645457709,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2369962.34260562,564811.807814877,"74223745.4918631","0.00760958375344715",0.999999999999974
"165","resistant",0,0.161469309094525,0.161469309094525,0.0403673272736312,0.0403673272736312,0.161469309094525,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2369962.3426056,468260.996374122,"585326.245467652","0.8",0.999999999999974
"166","susceptible",0,0.0403673272736312,0.161469309094525,0.0403673272736312,0.0403673272736312,0.161469309094525,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2369962.3426056,117065.24909353,"585326.245467652","0.2",0.999999999999974
"167","resistant",1,29.2532360692482,29.2532360692482,0.148870641188719,0.0403673272736312,0.161469309094525,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2369962.3426056,84834384.6008198,"85266109.4602671","0.994936735566099",0.999999999999974
"168","susceptible",1,0.148870641188719,29.2532360692482,0.148870641188719,0.0403673272736312,0.161469309094525,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2369962.3426056,431724.859447286,"85266109.4602671","0.00506326443390108",0.999999999999974
"169","resistant",0,0.18165297273134,0.18165297273134,0.0201836636368156,0.0201836636368156,0.18165297273134,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2369962.34260564,526793.620920887,"585326.245467652","0.9",0.999999999999974
"170","susceptible",0,0.0201836636368156,0.18165297273134,0.0201836636368156,0.0201836636368156,0.18165297273134,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2369962.34260564,58532.6245467652,"585326.245467652","0.1",0.999999999999974
"171","resistant",1,33.1642682021671,33.1642682021671,0.0842955444363832,0.0201836636368156,0.18165297273134,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2369962.34260564,96176377.7862846,"96420834.8651501","0.997464686141668",0.999999999999974
"172","susceptible",1,0.0842955444363832,33.1642682021671,0.0842955444363832,0.0201836636368156,0.18165297273134,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2369962.34260564,244457.078865511,"96420834.8651501","0.00253531385833153",0.999999999999974
"173","resistant",0,0.201836636368156,0.201836636368156,0,0,0.201836636368156,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2369962.3426056,585326.245467652,"585326.245467652","1",0.999999999999974
"174","susceptible",0,0,0.201836636368156,0,0,0.201836636368156,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2369962.3426056,0,"585326.245467652","0",0.999999999999974
"175","resistant",1,37.1331139334619,37.1331139334619,0.000742677132211881,0,0.201836636368156,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2369962.3426056,107686030.407039,"107688184.170723","0.99998",0.999999999999974
"176","susceptible",1,0.000742677132211881,37.1331139334619,0.000742677132211881,0,0.201836636368156,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2369962.3426056,2153.76368341446,"107688184.170723","2e-05",0.999999999999974
"177","resistant",0,0,0,0.549540873857624,0.549540873857624,0,2900000,"60",203.17081752289,1,50000,0.000465842377578656,1673922.65682493,0,"1593668.53418711","0",0.99999999999996
"178","susceptible",0,0.549540873857624,0,0.549540873857624,0.549540873857624,0,2900000,"60",203.17081752289,1,50000,0.000465842377578656,1673922.65682493,1593668.53418711,"1593668.53418711","1",0.99999999999996
"179","resistant",1,8.00295153177082e-07,8.00295153177082e-07,0.0400139573637009,0.549540873857624,0,2900000,"60",203.17081752289,1,50000,0.000465842377578656,1673922.65682493,2.32085594421354,"116042.797210677","2e-05",0.99999999999996
"180","susceptible",1,0.0400139573637009,8.00295153177082e-07,0.0400139573637009,0.549540873857624,0,2900000,"60",203.17081752289,1,50000,0.000465842377578656,1673922.65682493,116040.476354733,"116042.797210677","0.99998",0.99999999999996
"181","resistant",0,0.0549540873857624,0.0549540873857624,0.494586786471862,0.494586786471862,0.0549540873857624,2900000,"60",203.17081752289,1,50000,0.000465842377578656,1673922.65682494,159366.853418711,"1593668.53418711","0.1",0.999999999999959
"182","susceptible",0,0.494586786471862,0.0549540873857624,0.494586786471862,0.494586786471862,0.0549540873857624,2900000,"60",203.17081752289,1,50000,0.000465842377578656,1673922.65682494,1434301.6807684,"1593668.53418711","0.9",0.999999999999959
"183","resistant",1,7.06984018156089,7.06984018156089,0.503484842648957,0.494586786471862,0.0549540873857624,2900000,"60",203.17081752289,1,50000,0.000465842377578656,1673922.65682494,20502536.5265266,"21962642.5702085","0.933518653822535",0.999999999999959
"184","susceptible",1,0.503484842648957,7.06984018156089,0.503484842648957,0.494586786471862,0.0549540873857624,2900000,"60",203.17081752289,1,50000,0.000465842377578656,1673922.65682494,1460106.04368198,"21962642.5702085","0.0664813461774655",0.999999999999959
"185","resistant",0,0.109908174771525,0.109908174771525,0.439632699086099,0.439632699086099,0.109908174771525,2900000,"60",203.17081752289,1,50000,0.000465842377578656,1673922.65682494,318733.706837422,"1593668.53418711","0.2",0.99999999999996
"186","susceptible",0,0.439632699086099,0.109908174771525,0.439632699086099,0.439632699086099,0.109908174771525,2900000,"60",203.17081752289,1,50000,0.000465842377578656,1673922.65682494,1274934.82734969,"1593668.53418711","0.8",0.99999999999996
"187","resistant",1,14.4603825908075,14.4603825908075,0.875540851868089,0.439632699086099,0.109908174771525,2900000,"60",203.17081752289,1,50000,0.000465842377578656,1673922.65682494,41935109.5133416,"44474177.9837591","0.942909153456537",0.99999999999996
"188","susceptible",1,0.875540851868089,14.4603825908075,0.875540851868089,0.439632699086099,0.109908174771525,2900000,"60",203.17081752289,1,50000,0.000465842377578656,1673922.65682494,2539068.47041746,"44474177.9837591","0.0570908465434632",0.99999999999996
"189","resistant",0,0.164862262157287,0.164862262157287,0.384678611700337,0.384678611700337,0.164862262157287,2900000,"60",203.17081752289,1,50000,0.000465842377578656,1673922.65682494,478100.560256133,"1593668.53418711","0.3",0.99999999999996
"190","susceptible",0,0.384678611700337,0.164862262157287,0.384678611700337,0.384678611700337,0.164862262157287,2900000,"60",203.17081752289,1,50000,0.000465842377578656,1673922.65682494,1115567.97393098,"1593668.53418711","0.7",0.99999999999996
"191","resistant",1,22.178013905576,22.178013905576,1.151650241568,0.384678611700337,0.164862262157287,2900000,"60",203.17081752289,1,50000,0.000465842377578656,1673922.65682494,64316240.3261704,"67656026.0267176","0.950635798513671",0.99999999999996
"192","susceptible",1,1.151650241568,22.178013905576,1.151650241568,0.384678611700337,0.164862262157287,2900000,"60",203.17081752289,1,50000,0.000465842377578656,1673922.65682494,3339785.7005472,"67656026.0267176","0.049364201486329",0.99999999999996
"193","resistant",0,0.21981634954305,0.21981634954305,0.329724524314575,0.329724524314575,0.21981634954305,2900000,"60",203.17081752289,1,50000,0.000465842377578656,1673922.65682494,637467.413674844,"1593668.53418711","0.4",0.99999999999996
"194","susceptible",0,0.329724524314575,0.21981634954305,0.329724524314575,0.329724524314575,0.21981634954305,2900000,"60",203.17081752289,1,50000,0.000465842377578656,1673922.65682494,956201.120512266,"1593668.53418711","0.6",0.99999999999996
"195","resistant",1,30.2291214590201,30.2291214590201,1.32720664138626,0.329724524314575,0.21981634954305,2900000,"60",203.17081752289,1,50000,0.000465842377578656,1673922.65682494,87664452.2311582,"91513351.4911783","0.95794166427845",0.99999999999996
"196","susceptible",1,1.32720664138626,30.2291214590201,1.32720664138626,0.329724524314575,0.21981634954305,2900000,"60",203.17081752289,1,50000,0.000465842377578656,1673922.65682494,3848899.26002015,"91513351.4911783","0.0420583357215496",0.99999999999996
"197","resistant",0,0.274770436928812,0.274770436928812,0.274770436928812,0.274770436928812,0.274770436928812,2900000,"60",203.17081752289,1,50000,0.000465842377578656,1673922.65682495,796834.267093555,"1593668.53418711","0.5",0.99999999999996
"198","susceptible",0,0.274770436928812,0.274770436928812,0.274770436928812,0.274770436928812,0.274770436928812,2900000,"60",203.17081752289,1,50000,0.000465842377578656,1673922.65682495,796834.267093555,"1593668.53418711","0.5",0.99999999999996
"199","resistant",1,38.620091202848,38.620091202848,1.39752959492019,0.274770436928812,0.274770436928812,2900000,"60",203.17081752289,1,50000,0.000465842377578656,1673922.65682495,111998264.488259,"116051100.313528","0.965077144341421",0.99999999999996
"200","susceptible",1,1.39752959492019,38.620091202848,1.39752959492019,0.274770436928812,0.274770436928812,2900000,"60",203.17081752289,1,50000,0.000465842377578656,1673922.65682495,4052835.82526855,"116051100.313528","0.0349228556585786",0.99999999999996
"201","resistant",0,0.329724524314575,0.329724524314575,0.21981634954305,0.21981634954305,0.329724524314575,2900000,"60",203.17081752289,1,50000,0.000465842377578656,1673922.65682494,956201.120512266,"1593668.53418711","0.6",0.99999999999996
"202","susceptible",0,0.21981634954305,0.329724524314575,0.21981634954305,0.21981634954305,0.329724524314575,2900000,"60",203.17081752289,1,50000,0.000465842377578656,1673922.65682494,637467.413674844,"1593668.53418711","0.4",0.99999999999996
"203","resistant",1,47.3573048144369,47.3573048144369,1.35786514375492,0.21981634954305,0.329724524314575,2900000,"60",203.17081752289,1,50000,0.000465842377578656,1673922.65682494,137336183.961867,"141273992.878756","0.972126441416087",0.99999999999996
"204","susceptible",1,1.35786514375492,47.3573048144369,1.35786514375492,0.21981634954305,0.329724524314575,2900000,"60",203.17081752289,1,50000,0.000465842377578656,1673922.65682494,3937808.91688927,"141273992.878756","0.0278735585839127",0.99999999999996
"205","resistant",0,0.384678611700337,0.384678611700337,0.164862262157287,0.164862262157287,0.384678611700337,2900000,"60",203.17081752289,1,50000,0.000465842377578656,1673922.65682494,1115567.97393098,"1593668.53418711","0.7",0.99999999999996
"206","susceptible",0,0.164862262157287,0.384678611700337,0.164862262157287,0.164862262157287,0.384678611700337,2900000,"60",203.17081752289,1,50000,0.000465842377578656,1673922.65682494,478100.560256133,"1593668.53418711","0.3",0.99999999999996
"207","resistant",1,56.4471367482136,56.4471367482136,1.20338645522261,0.164862262157287,0.384678611700337,2900000,"60",203.17081752289,1,50000,0.000465842377578656,1673922.65682494,163696696.569819,"167186517.289965","0.979126183278925",0.99999999999996
"208","susceptible",1,1.20338645522261,56.4471367482136,1.20338645522261,0.164862262157287,0.384678611700337,2900000,"60",203.17081752289,1,50000,0.000465842377578656,1673922.65682494,3489820.72014556,"167186517.289965","0.020873816721075",0.99999999999996
"209","resistant",0,0.439632699086099,0.439632699086099,0.109908174771525,0.109908174771525,0.439632699086099,2900000,"60",203.17081752289,1,50000,0.000465842377578656,1673922.65682495,1274934.82734969,"1593668.53418711","0.8",0.99999999999996
"210","susceptible",0,0.109908174771525,0.439632699086099,0.109908174771525,0.109908174771525,0.439632699086099,2900000,"60",203.17081752289,1,50000,0.000465842377578656,1673922.65682495,318733.706837422,"1593668.53418711","0.2",0.99999999999996
"211","resistant",1,65.8959512314208,65.8959512314208,0.929194494458307,0.109908174771525,0.439632699086099,2900000,"60",203.17081752289,1,50000,0.000465842377578656,1673922.65682495,191098258.57112,"193792922.60505","0.986095137027162",0.99999999999996
"212","susceptible",1,0.929194494458307,65.8959512314208,0.929194494458307,0.109908174771525,0.439632699086099,2900000,"60",203.17081752289,1,50000,0.000465842377578656,1673922.65682495,2694664.03392909,"193792922.60505","0.0139048629728384",0.99999999999996
"213","resistant",0,0.494586786471862,0.494586786471862,0.0549540873857624,0.0549540873857624,0.494586786471862,2900000,"60",203.17081752289,1,50000,0.000465842377578656,1673922.65682494,1434301.6807684,"1593668.53418711","0.9",0.99999999999996
"214","susceptible",0,0.0549540873857624,0.494586786471862,0.0549540873857624,0.0549540873857624,0.494586786471862,2900000,"60",203.17081752289,1,50000,0.000465842377578656,1673922.65682494,159366.853418711,"1593668.53418711","0.1",0.99999999999996
"215","resistant",1,75.7100992044174,75.7100992044174,0.530318741311288,0.0549540873857624,0.494586786471862,2900000,"60",203.17081752289,1,50000,0.000465842377578656,1673922.65682494,219559287.69281,"221097212.042613","0.993044125995102",0.99999999999996
"216","susceptible",1,0.530318741311288,75.7100992044174,0.530318741311288,0.0549540873857624,0.494586786471862,2900000,"60",203.17081752289,1,50000,0.000465842377578656,1673922.65682494,1537924.34980274,"221097212.042613","0.00695587400489846",0.99999999999996
"217","resistant",0,0.549540873857624,0.549540873857624,0,0,0.549540873857624,2900000,"60",203.17081752289,1,50000,0.000465842377578656,1673922.65682493,1593668.53418711,"1593668.53418711","1",0.99999999999996
"218","susceptible",0,0,0.549540873857624,0,0,0.549540873857624,2900000,"60",203.17081752289,1,50000,0.000465842377578656,1673922.65682493,0,"1593668.53418711","0",0.99999999999996
"219","resistant",1,85.8959152056635,85.8959152056635,0.00171795266316653,0,0.549540873857624,2900000,"60",203.17081752289,1,50000,0.000465842377578656,1673922.65682493,249098154.096424,"249103136.159147","0.99998",0.99999999999996
"220","susceptible",1,0.00171795266316653,85.8959152056635,0.00171795266316653,0,0.549540873857624,2900000,"60",203.17081752289,1,50000,0.000465842377578656,1673922.65682493,4982.06272318294,"249103136.159147","2e-05",0.99999999999996
"221","resistant",0,0,0,1.49623565609443,1.49623565609443,0,2900000,"60",203.17081752289,1,50000,0.000465842377578656,649517.70937708,0,"4339083.40267386","0",0.999999999999946
"222","susceptible",0,1.49623565609443,0,1.49623565609443,1.49623565609443,0,2900000,"60",203.17081752289,1,50000,0.000465842377578656,649517.70937708,4339083.40267386,"4339083.40267386","1",0.999999999999946
"223","resistant",1,1.46895306362354e-06,1.46895306362354e-06,0.0734461842281135,1.49623565609443,0,2900000,"60",203.17081752289,1,50000,0.000465842377578656,649517.70937708,4.25996388450828,"212998.194225414","2e-05",0.999999999999946
"224","susceptible",1,0.0734461842281135,1.46895306362354e-06,0.0734461842281135,1.49623565609443,0,2900000,"60",203.17081752289,1,50000,0.000465842377578656,649517.70937708,212993.934261529,"212998.194225414","0.99998",0.999999999999946
"225","resistant",0,0.149623565609443,0.149623565609443,1.34661209048499,1.34661209048499,0.149623565609443,2900000,"60",203.17081752289,1,50000,0.000465842377578656,649517.709377081,433908.340267386,"4339083.40267385","0.1",0.999999999999946
"226","susceptible",0,1.34661209048499,0.149623565609443,1.34661209048499,1.34661209048499,0.149623565609443,2900000,"60",203.17081752289,1,50000,0.000465842377578656,649517.709377081,3905175.06240647,"4339083.40267385","0.9",0.999999999999946
"227","resistant",1,9.04085961234303,9.04085961234303,2.04326864940659,1.34661209048499,0.149623565609443,2900000,"60",203.17081752289,1,50000,0.000465842377578656,649517.709377081,26218492.8757948,"32143971.9590739","0.815658155413292",0.999999999999946
"228","susceptible",1,2.04326864940659,9.04085961234303,2.04326864940659,1.34661209048499,0.149623565609443,2900000,"60",203.17081752289,1,50000,0.000465842377578656,649517.709377081,5925479.08327911,"32143971.9590739","0.184341844586708",0.999999999999946
"229","resistant",0,0.299247131218887,0.299247131218887,1.19698852487555,1.19698852487555,0.299247131218887,2900000,"60",203.17081752289,1,50000,0.000465842377578656,649517.709377087,867816.680534771,"4339083.40267386","0.2",0.999999999999946
"230","susceptible",0,1.19698852487555,0.299247131218887,1.19698852487555,1.19698852487555,0.299247131218887,2900000,"60",203.17081752289,1,50000,0.000465842377578656,649517.709377087,3471266.72213908,"4339083.40267386","0.8",0.999999999999946
"231","resistant",1,19.3720936063819,19.3720936063819,3.71710807303727,1.19698852487555,0.299247131218887,2900000,"60",203.17081752289,1,50000,0.000465842377578656,649517.709377087,56179071.4585076,"66958684.8703157","0.839010974712454",0.999999999999946
"232","susceptible",1,3.71710807303727,19.3720936063819,3.71710807303727,1.19698852487555,0.299247131218887,2900000,"60",203.17081752289,1,50000,0.000465842377578656,649517.709377087,10779613.4118081,"66958684.8703157","0.160989025287546",0.999999999999946
"233","resistant",0,0.44887069682833,0.44887069682833,1.0473649592661,1.0473649592661,0.44887069682833,2900000,"60",203.17081752289,1,50000,0.000465842377578656,649517.70937708,1301725.02080216,"4339083.40267386","0.3",0.999999999999946
"234","susceptible",0,1.0473649592661,0.44887069682833,1.0473649592661,1.0473649592661,0.44887069682833,2900000,"60",203.17081752289,1,50000,0.000465842377578656,649517.70937708,3037358.3818717,"4339083.40267386","0.7",0.999999999999946
"235","resistant",1,31.0699786881627,31.0699786881627,5.0454367010584,1.0473649592661,0.44887069682833,2900000,"60",203.17081752289,1,50000,0.000465842377578656,649517.70937708,90102938.1956718,"104734704.628741","0.860296866402255",0.999999999999946
"236","susceptible",1,5.0454367010584,31.0699786881627,5.0454367010584,1.0473649592661,0.44887069682833,2900000,"60",203.17081752289,1,50000,0.000465842377578656,649517.70937708,14631766.4330694,"104734704.628741","0.139703133597745",0.999999999999946
"237","resistant",0,0.598494262437773,0.598494262437773,0.89774139365666,0.89774139365666,0.598494262437773,2900000,"60",203.17081752289,1,50000,0.000465842377578656,649517.709377081,1735633.36106954,"4339083.40267386","0.4",0.999999999999946
"238","susceptible",0,0.89774139365666,0.598494262437773,0.89774139365666,0.89774139365666,0.598494262437773,2900000,"60",203.17081752289,1,50000,0.000465842377578656,649517.709377081,2603450.04160431,"4339083.40267386","0.6",0.999999999999946
