"","type","time","moi_type","moi_res","moi_wt","init_wt","init_mut","c_pop","v_prog","p2pfu","wt_rep_abil","time_to_pocap","bg_mut_rate","uninf_cells","surv_pfu","tot_pfu","pop_prop","imm_delay","imm_m","imm_sd","id","seed","nu"
"12253","resistant",1,1.76180433061477e-06,1.76180433061477e-06,0.0945705243708132,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,497,18,966226,1.86291819926187e-05,9,-1.6,0.5,43,746,204.33597179
"12254","susceptible",1,0.0945705243708132,1.76180433061477e-06,0.0945705243708132,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,497,966208,966226,0.999981370818007,9,-1.6,0.5,43,746,204.33597179
"12255","resistant",2,0.000386618172551575,0.000386618172551575,0.00859055791607763,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,9294290,3950,91718,0.0430667916875641,9,-1.6,0.5,43,746,204.33597179
"12256","susceptible",2,0.00859055791607763,0.000386618172551575,0.00859055791607763,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,9294290,87768,91718,0.956933208312436,9,-1.6,0.5,43,746,204.33597179
"12257","resistant",3,0.0775328977135847,0.0775328977135847,0.000912908277313555,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,10125142,792138,801465,0.988362561060059,9,-1.6,0.5,43,746,204.33597179
"12258","susceptible",3,0.000912908277313555,0.0775328977135847,0.000912908277313555,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,10125142,9327,801465,0.0116374389399412,9,-1.6,0.5,43,746,204.33597179
"12259","resistant",4,15.1572588657225,15.1572588657225,0.00203096888112536,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,9444893,154858661,154879411,0.999866024800417,9,-1.6,0.5,43,746,204.33597179
"12260","susceptible",4,0.00203096888112536,15.1572588657225,0.00203096888112536,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,9444893,20750,154879411,0.000133975199582855,9,-1.6,0.5,43,746,204.33597179
"12261","resistant",5,203.018947552876,203.018947552876,0.027566854483111,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,2074203697,2074485342,0.999864233796066,9,-1.6,0.5,43,746,204.33597179
"12262","susceptible",5,0.027566854483111,203.018947552876,0.027566854483111,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,281645,2074485342,0.000135766203933968,9,-1.6,0.5,43,746,204.33597179
"12263","resistant",6,203.007616606202,203.007616606202,0.0313646194737879,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,2074087931,2074408377,0.999845524148691,9,-1.6,0.5,43,746,204.33597179
"12264","susceptible",6,0.0313646194737879,203.007616606202,0.0313646194737879,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,320446,2074408377,0.000154475851309195,9,-1.6,0.5,43,746,204.33597179
"12265","resistant",7,202.988507978554,202.988507978554,0.0350817329773299,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,2073892702,2074251125,0.999827203661273,9,-1.6,0.5,43,746,204.33597179
"12266","susceptible",7,0.0350817329773299,202.988507978554,0.0350817329773299,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,358423,2074251125,0.000172796338726826,9,-1.6,0.5,43,746,204.33597179
"12267","resistant",8,202.986242983331,202.986242983331,0.0388371167860537,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,2073869561,2074266352,0.999808707787398,9,-1.6,0.5,43,746,204.33597179
"12268","susceptible",8,0.0388371167860537,202.986242983331,0.0388371167860537,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,396791,2074266352,0.00019129221260202,9,-1.6,0.5,43,746,204.33597179
"12269","resistant",0,0,0,10,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,467,0,102167985.895,0,9,-1.6,0.5,44,5129,204.33597179
"12270","susceptible",0,10,0,10,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,467,102167985.895,102167985.895,1,9,-1.6,0.5,44,5129,204.33597179
"12271","resistant",1,2.05543838571723e-06,2.05543838571723e-06,0.0945528084494887,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,467,21,966048,2.17380502832157e-05,9,-1.6,0.5,44,5129,204.33597179
"12272","susceptible",1,0.0945528084494887,2.05543838571723e-06,0.0945528084494887,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,467,966027,966048,0.999978261949717,9,-1.6,0.5,44,5129,204.33597179
"12273","resistant",2,0.000253895579645262,0.000253895579645262,0.00852987354468979,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,9296370,2594,89742,0.0289050834614785,9,-1.6,0.5,44,5129,204.33597179
"12274","susceptible",2,0.00852987354468979,0.000253895579645262,0.00852987354468979,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,9296370,87148,89742,0.971094916538522,9,-1.6,0.5,44,5129,204.33597179
"12275","resistant",3,0.0508493923462403,0.0508493923462403,0.000843610640309374,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,10127755,519518,528137,0.983680370812876,9,-1.6,0.5,44,5129,204.33597179
"12276","susceptible",3,0.000843610640309374,0.0508493923462403,0.000843610640309374,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,10127755,8619,528137,0.0163196291871238,9,-1.6,0.5,44,5129,204.33597179
"12277","resistant",4,10.0860449677361,10.0860449677361,0.00127123970255693,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,9700830,103047090,103060078,0.999873976419851,9,-1.6,0.5,44,5129,204.33597179
"12278","susceptible",4,0.00127123970255693,10.0860449677361,0.00127123970255693,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,9700830,12988,103060078,0.000126023580149047,9,-1.6,0.5,44,5129,204.33597179
"12279","resistant",5,203.017748938663,203.017748938663,0.0243253302708165,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,422,2074191451,2074439978,0.999880195617788,9,-1.6,0.5,44,5129,204.33597179
"12280","susceptible",5,0.0243253302708165,203.017748938663,0.0243253302708165,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,422,248527,2074439978,0.000119804382211921,9,-1.6,0.5,44,5129,204.33597179
"12281","resistant",6,203.020958358886,203.020958358886,0.0282043340167384,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,2074224241,2074512399,0.999861096033873,9,-1.6,0.5,44,5129,204.33597179
"12282","susceptible",6,0.0282043340167384,203.020958358886,0.0282043340167384,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,288158,2074512399,0.000138903966126644,9,-1.6,0.5,44,5129,204.33597179
"12283","resistant",7,203.002417423744,203.002417423744,0.0320449695794603,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,2074034812,2074362209,0.999842169801118,9,-1.6,0.5,44,5129,204.33597179
"12284","susceptible",7,0.0320449695794603,203.002417423744,0.0320449695794603,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,327397,2074362209,0.000157830198882109,9,-1.6,0.5,44,5129,204.33597179
"12285","resistant",8,202.99495344182,202.99495344182,0.0356861297407492,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,2073958554,2074323152,0.999824232786657,9,-1.6,0.5,44,5129,204.33597179
"12286","susceptible",8,0.0356861297407492,202.99495344182,0.0356861297407492,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,364598,2074323152,0.000175767213343044,9,-1.6,0.5,44,5129,204.33597179
"12287","resistant",0,0,0,10,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,476,0,102167985.895,0,9,-1.6,0.5,45,3533,204.33597179
"12288","susceptible",0,10,0,10,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,476,102167985.895,102167985.895,1,9,-1.6,0.5,45,3533,204.33597179
"12289","resistant",1,1.76180433061477e-06,1.76180433061477e-06,0.0947422024150298,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,476,18,967980,1.85954255253208e-05,9,-1.6,0.5,45,3533,204.33597179
"12290","susceptible",1,0.0947422024150298,1.76180433061477e-06,0.0947422024150298,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,476,967962,967980,0.999981404574475,9,-1.6,0.5,45,3533,204.33597179
"12291","resistant",2,0.00036851073915359,0.00036851073915359,0.0085226305713306,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,9293284,3765,90839,0.0414469556027697,9,-1.6,0.5,45,3533,204.33597179
"12292","susceptible",2,0.0085226305713306,0.00036851073915359,0.0085226305713306,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,9293284,87074,90839,0.95855304439723,9,-1.6,0.5,45,3533,204.33597179
"12293","resistant",3,0.0733928532926767,0.0733928532926767,0.000859956269376744,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,10126885,749840,758626,0.988418535615705,9,-1.6,0.5,45,3533,204.33597179
"12294","susceptible",3,0.000859956269376744,0.0733928532926767,0.000859956269376744,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,10126885,8786,758626,0.0115814643842948,9,-1.6,0.5,45,3533,204.33597179
"12295","resistant",4,14.3745023172848,14.3745023172848,0.0019318184485191,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,9484891,146861395,146881132,0.999865626035616,9,-1.6,0.5,45,3533,204.33597179
"12296","susceptible",4,0.0019318184485191,14.3745023172848,0.0019318184485191,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,9484891,19737,146881132,0.000134373964383662,9,-1.6,0.5,45,3533,204.33597179
"12297","resistant",5,203.016920988506,203.016920988506,0.0275742932125069,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,7,2074182992,2074464713,0.999864195810016,9,-1.6,0.5,45,3533,204.33597179
"12298","susceptible",5,0.0275742932125069,203.016920988506,0.0275742932125069,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,7,281721,2074464713,0.00013580418998431,9,-1.6,0.5,45,3533,204.33597179
"12299","resistant",6,203.009026832691,203.009026832691,0.0313633470595491,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,2074102339,2074422772,0.999845531487445,9,-1.6,0.5,45,3533,204.33597179
"12300","susceptible",6,0.0313633470595491,203.009026832691,0.0313633470595491,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,320433,2074422772,0.000154468512554489,9,-1.6,0.5,45,3533,204.33597179
"12301","resistant",7,202.987819406695,202.987819406695,0.0350564804485911,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,2073885667,2074243832,0.999827327436401,9,-1.6,0.5,45,3533,204.33597179
"12302","susceptible",7,0.0350564804485911,202.987819406695,0.0350564804485911,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,358165,2074243832,0.000172672563598589,9,-1.6,0.5,45,3533,204.33597179
"12303","resistant",8,202.980104171897,202.980104171897,0.0387922886536414,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,2073806842,2074203175,0.999808922768619,9,-1.6,0.5,45,3533,204.33597179
"12304","susceptible",8,0.0387922886536414,202.980104171897,0.0387922886536414,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,396333,2074203175,0.000191077231380672,9,-1.6,0.5,45,3533,204.33597179
"12305","resistant",0,0,0,10,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,434,0,102167985.895,0,9,-1.6,0.5,46,4534,204.33597179
"12306","susceptible",0,10,0,10,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,434,102167985.895,102167985.895,1,9,-1.6,0.5,46,4534,204.33597179
"12307","resistant",1,1.76180433061477e-06,1.76180433061477e-06,0.0946657596826848,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,434,18,967199,1.86104410777927e-05,9,-1.6,0.5,46,4534,204.33597179
"12308","susceptible",1,0.0946657596826848,1.76180433061477e-06,0.0946657596826848,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,434,967181,967199,0.999981389558922,9,-1.6,0.5,46,4534,204.33597179
"12309","resistant",2,0.000172363190345145,0.000172363190345145,0.00854093376076532,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,9293341,1761,89022,0.0197816270135472,9,-1.6,0.5,46,4534,204.33597179
"12310","susceptible",2,0.00854093376076532,0.000172363190345145,0.00854093376076532,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,9293341,87261,89022,0.980218372986453,9,-1.6,0.5,46,4534,204.33597179
"12311","resistant",3,0.0344625566331372,0.0344625566331372,0.000840087031648144,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,10127637,352097,360680,0.976203282688256,9,-1.6,0.5,46,4534,204.33597179
"12312","susceptible",3,0.000840087031648144,0.0344625566331372,0.000840087031648144,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,10127637,8583,360680,0.0237967173117445,9,-1.6,0.5,46,4534,204.33597179
"12313","resistant",4,6.88036946057094,6.88036946057094,0.000937965050015632,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,9862086,70295349,70304932,0.99986369377329,9,-1.6,0.5,46,4534,204.33597179
"12314","susceptible",4,0.000937965050015632,6.88036946057094,0.000937965050015632,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,9862086,9583,70304932,0.000136306226709671,9,-1.6,0.5,46,4534,204.33597179
"12315","resistant",5,202.811869867879,202.811869867879,0.022870960795894,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,10467,2072088026,2072321694,0.999887243375063,9,-1.6,0.5,46,4534,204.33597179
"12316","susceptible",5,0.022870960795894,202.811869867879,0.022870960795894,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,10467,233668,2072321694,0.000112756624937402,9,-1.6,0.5,46,4534,204.33597179
"12317","resistant",6,203.026902001551,203.026902001551,0.0269224256101794,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,2074284966,2074560027,0.999867412368685,9,-1.6,0.5,46,4534,204.33597179
"12318","susceptible",6,0.0269224256101794,203.026902001551,0.0269224256101794,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,275061,2074560027,0.000132587631314657,9,-1.6,0.5,46,4534,204.33597179
"12319","resistant",7,203.016502168465,203.016502168465,0.0307611036125339,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,2074178713,2074492993,0.999848502742087,9,-1.6,0.5,46,4534,204.33597179
"12320","susceptible",7,0.0307611036125339,203.016502168465,0.0307611036125339,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,314280,2074492993,0.00015149725791337,9,-1.6,0.5,46,4534,204.33597179
"12321","resistant",8,202.9971286829,202.9971286829,0.0346143654396252,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,2073980778,2074334426,0.999829512543606,9,-1.6,0.5,46,4534,204.33597179
"12322","susceptible",8,0.0346143654396252,202.9971286829,0.0346143654396252,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,353648,2074334426,0.000170487456394363,9,-1.6,0.5,46,4534,204.33597179
"12323","resistant",0,0,0,10,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,460,0,102167985.895,0,9,-1.6,0.5,47,1793,204.33597179
"12324","susceptible",0,10,0,10,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,460,102167985.895,102167985.895,1,9,-1.6,0.5,47,1793,204.33597179
"12325","resistant",1,1.5660482938798e-06,1.5660482938798e-06,0.0947481729741502,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,460,16,968039,1.65282597085448e-05,9,-1.6,0.5,47,1793,204.33597179
"12326","susceptible",1,0.0947481729741502,1.5660482938798e-06,0.0947481729741502,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,460,968023,968039,0.999983471740291,9,-1.6,0.5,47,1793,204.33597179
"12327","resistant",2,0.000381920027669936,0.000381920027669936,0.00856050936443881,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,9292679,3902,91363,0.0427087551853595,9,-1.6,0.5,47,1793,204.33597179
"12328","susceptible",2,0.00856050936443881,0.000381920027669936,0.00856050936443881,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,9292679,87461,91363,0.95729124481464,9,-1.6,0.5,47,1793,204.33597179
"12329","resistant",3,0.078373278379288,0.078373278379288,0.000874735850150235,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,10126168,800724,809661,0.988962047078963,9,-1.6,0.5,47,1793,204.33597179
"12330","susceptible",3,0.000874735850150235,0.078373278379288,0.000874735850150235,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,10126168,8937,809661,0.0110379529210373,9,-1.6,0.5,47,1793,204.33597179
"12331","resistant",4,15.3148820180136,15.3148820180136,0.00191674523369051,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,9437572,156469065,156488648,0.999874859932332,9,-1.6,0.5,47,1793,204.33597179
"12332","susceptible",4,0.00191674523369051,15.3148820180136,0.00191674523369051,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,9437572,19583,156488648,0.000125140067668039,9,-1.6,0.5,47,1793,204.33597179
"12333","resistant",5,203.009934553433,203.009934553433,0.0260959436230844,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,2,2074111613,2074378230,0.999871471366145,9,-1.6,0.5,47,1793,204.33597179
"12334","susceptible",5,0.0260959436230844,203.009934553433,0.0260959436230844,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,2,266617,2074378230,0.000128528633854782,9,-1.6,0.5,47,1793,204.33597179
"12335","resistant",6,203.012502285367,203.012502285367,0.0299153396558205,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,2074137847,2074443486,0.999852664581097,9,-1.6,0.5,47,1793,204.33597179
"12336","susceptible",6,0.0299153396558205,203.012502285367,0.0299153396558205,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,305639,2074443486,0.000147335418902803,9,-1.6,0.5,47,1793,204.33597179
"12337","resistant",7,203.001562067742,203.001562067742,0.0336146393600197,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,2074026073,2074369507,0.999834439332606,9,-1.6,0.5,47,1793,204.33597179
"12338","susceptible",7,0.0336146393600197,203.001562067742,0.0336146393600197,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,343434,2074369507,0.000165560667393671,9,-1.6,0.5,47,1793,204.33597179
"12339","resistant",8,202.984026437727,202.984026437727,0.0373595502207781,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,2073846915,2074228610,0.999815982193014,9,-1.6,0.5,47,1793,204.33597179
"12340","susceptible",8,0.0373595502207781,202.984026437727,0.0373595502207781,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,381695,2074228610,0.000184017806986087,9,-1.6,0.5,47,1793,204.33597179
"12341","resistant",0,0,0,10,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,442,0,102167985.895,0,9,-1.6,0.5,48,7085,204.33597179
"12342","susceptible",0,10,0,10,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,442,102167985.895,102167985.895,1,9,-1.6,0.5,48,7085,204.33597179
"12343","resistant",1,1.85968234898226e-06,1.85968234898226e-06,0.0947524796069584,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,442,19,968086,1.96263555097378e-05,9,-1.6,0.5,48,7085,204.33597179
"12344","susceptible",1,0.0947524796069584,1.85968234898226e-06,0.0947524796069584,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,442,968067,968086,0.99998037364449,9,-1.6,0.5,48,7085,204.33597179
"12345","resistant",2,0.000280420522622851,0.000280420522622851,0.00857822528576333,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,9293510,2865,90507,0.0316550101097153,9,-1.6,0.5,48,7085,204.33597179
"12346","susceptible",2,0.00857822528576333,0.000280420522622851,0.00857822528576333,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,9293510,87642,90507,0.968344989890285,9,-1.6,0.5,48,7085,204.33597179
"12347","resistant",3,0.0567285333975018,0.0567285333975018,0.000878259458811464,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,10126779,579584,588557,0.984754237907289,9,-1.6,0.5,48,7085,204.33597179
"12348","susceptible",3,0.000878259458811464,0.0567285333975018,0.000878259458811464,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,10126779,8973,588557,0.0152457620927115,9,-1.6,0.5,48,7085,204.33597179
"12349","resistant",4,11.1698451330227,11.1698451330227,0.00146288486252047,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,9646004,114120058,114135004,0.999869049814025,9,-1.6,0.5,48,7085,204.33597179
"12350","susceptible",4,0.00146288486252047,11.1698451330227,0.00146288486252047,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,9646004,14946,114135004,0.000130950185974497,9,-1.6,0.5,48,7085,204.33597179
"12351","resistant",5,203.010442148836,203.010442148836,0.0254229343687895,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,165,2074116799,2074376540,0.999874785992325,9,-1.6,0.5,48,7085,204.33597179
"12352","susceptible",5,0.0254229343687895,203.010442148836,0.0254229343687895,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,165,259741,2074376540,0.000125214007674807,9,-1.6,0.5,48,7085,204.33597179
"12353","resistant",6,202.995996723617,202.995996723617,0.0291998513415541,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,2073969213,2074267542,0.999856176219336,9,-1.6,0.5,48,7085,204.33597179
"12354","susceptible",6,0.0291998513415541,202.995996723617,0.0291998513415541,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,298329,2074267542,0.000143823780664452,9,-1.6,0.5,48,7085,204.33597179
"12355","resistant",7,203.002186431621,203.002186431621,0.0330204219105106,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,2074032452,2074369815,0.999837366029162,9,-1.6,0.5,48,7085,204.33597179
"12356","susceptible",7,0.0330204219105106,203.002186431621,0.0330204219105106,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,337363,2074369815,0.00016263397083803,9,-1.6,0.5,48,7085,204.33597179
"12357","resistant",8,202.999724799459,202.999724799459,0.0367289221484364,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,2074007302,2074382554,0.999819101833808,9,-1.6,0.5,48,7085,204.33597179
"12358","susceptible",8,0.0367289221484364,202.999724799459,0.0367289221484364,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,375252,2074382554,0.000180898166192348,9,-1.6,0.5,48,7085,204.33597179
"12359","resistant",0,0,0,10,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,495,0,102167985.895,0,9,-1.6,0.5,49,6545,204.33597179
"12360","susceptible",0,10,0,10,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,495,102167985.895,102167985.895,1,9,-1.6,0.5,49,6545,204.33597179
"12361","resistant",1,2.05543838571723e-06,2.05543838571723e-06,0.0945696434686479,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,495,21,966220,2.17341806213906e-05,9,-1.6,0.5,49,6545,204.33597179
"12362","susceptible",1,0.0945696434686479,2.05543838571723e-06,0.0945696434686479,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,495,966199,966220,0.999978265819379,9,-1.6,0.5,49,6545,204.33597179
"12363","resistant",2,0.000304107003067783,0.000304107003067783,0.00853829105426939,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,9294464,3107,90341,0.0343919150773182,9,-1.6,0.5,49,6545,204.33597179
"12364","susceptible",2,0.00853829105426939,0.000304107003067783,0.00853829105426939,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,9294464,87234,90341,0.965608084922682,9,-1.6,0.5,49,6545,204.33597179
"12365","resistant",3,0.0604650267486806,0.0604650267486806,0.000853202686109387,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,10126810,617759,626476,0.986085660105096,9,-1.6,0.5,49,6545,204.33597179
"12366","susceptible",3,0.000853202686109387,0.0604650267486806,0.000853202686109387,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,10126810,8717,626476,0.0139143398949042,9,-1.6,0.5,49,6545,204.33597179
"12367","resistant",4,11.9017636429643,11.9017636429643,0.00161978332596355,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,9609358,121597922,121614471,0.999863922443901,9,-1.6,0.5,49,6545,204.33597179
"12368","susceptible",4,0.00161978332596355,11.9017636429643,0.00161978332596355,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,9609358,16549,121614471,0.000136077556099389,9,-1.6,0.5,49,6545,204.33597179
"12369","resistant",5,203.01722803185,203.01722803185,0.0266389708689872,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,82,2074186129,2074458294,0.99986880189359,9,-1.6,0.5,49,6545,204.33597179
"12370","susceptible",5,0.0266389708689872,203.01722803185,0.0266389708689872,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,82,272165,2074458294,0.000131198106410328,9,-1.6,0.5,49,6545,204.33597179
"12371","resistant",6,203.009765224461,203.009765224461,0.0305474358984377,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,2074109883,2074421980,0.999849549897268,9,-1.6,0.5,49,6545,204.33597179
"12372","susceptible",6,0.0305474358984377,203.009765224461,0.0305474358984377,10,0,10216798.5895,5890.53018340631,29.0045596980904,0.000465842377578656,0,50000,0,312097,2074421980,0.00015045010273175,9,-1.6,0.5,49,6545,204.33597179
