"","nu","n_u","total_rows","zero_count","proportion_zero"
"7586",14.56348478,14.56348478,362,19,0.0524861878453039
"7587",14.56348478,14.56348478,362,19,0.0524861878453039
"7588",14.56348478,14.56348478,362,19,0.0524861878453039
"7589",14.56348478,14.56348478,362,19,0.0524861878453039
"7590",14.56348478,14.56348478,362,19,0.0524861878453039
"7591",14.56348478,14.56348478,362,19,0.0524861878453039
"7592",14.56348478,14.56348478,362,19,0.0524861878453039
"7593",14.56348478,14.56348478,362,19,0.0524861878453039
"7594",14.56348478,14.56348478,362,19,0.0524861878453039
"7595",14.56348478,14.56348478,362,19,0.0524861878453039
"7596",14.56348478,14.56348478,362,19,0.0524861878453039
"7597",14.56348478,14.56348478,362,19,0.0524861878453039
"7598",14.56348478,14.56348478,362,19,0.0524861878453039
"7599",14.56348478,14.56348478,362,19,0.0524861878453039
"7600",14.56348478,14.56348478,362,19,0.0524861878453039
"7601",14.56348478,14.56348478,362,19,0.0524861878453039
"7602",14.56348478,14.56348478,362,19,0.0524861878453039
"7603",14.56348478,14.56348478,362,19,0.0524861878453039
"7604",14.56348478,14.56348478,362,19,0.0524861878453039
"7605",14.56348478,14.56348478,362,19,0.0524861878453039
"7606",14.56348478,14.56348478,362,19,0.0524861878453039
"7607",14.56348478,14.56348478,362,19,0.0524861878453039
"7608",14.56348478,14.56348478,362,19,0.0524861878453039
"7609",14.56348478,14.56348478,362,19,0.0524861878453039
"7610",14.56348478,14.56348478,362,19,0.0524861878453039
"7611",14.56348478,14.56348478,362,19,0.0524861878453039
"7612",14.56348478,14.56348478,362,19,0.0524861878453039
"7613",14.56348478,14.56348478,362,19,0.0524861878453039
"7614",14.56348478,14.56348478,362,19,0.0524861878453039
"7615",14.56348478,14.56348478,362,19,0.0524861878453039
"7616",14.56348478,14.56348478,362,19,0.0524861878453039
"7617",14.56348478,14.56348478,362,19,0.0524861878453039
"7618",14.56348478,14.56348478,362,19,0.0524861878453039
"7619",14.56348478,14.56348478,362,19,0.0524861878453039
"7620",14.56348478,14.56348478,362,19,0.0524861878453039
"7621",14.56348478,14.56348478,362,19,0.0524861878453039
"7622",14.56348478,14.56348478,362,19,0.0524861878453039
"7623",14.56348478,14.56348478,362,19,0.0524861878453039
"7624",14.56348478,14.56348478,362,19,0.0524861878453039
"7625",14.56348478,14.56348478,362,19,0.0524861878453039
"7626",14.56348478,14.56348478,362,19,0.0524861878453039
"7627",14.56348478,14.56348478,362,19,0.0524861878453039
"7628",14.56348478,14.56348478,362,19,0.0524861878453039
"7629",14.56348478,14.56348478,362,19,0.0524861878453039
"7630",14.56348478,14.56348478,362,19,0.0524861878453039
"7631",14.56348478,14.56348478,362,19,0.0524861878453039
"7632",14.56348478,14.56348478,362,19,0.0524861878453039
"7633",14.56348478,14.56348478,362,19,0.0524861878453039
"7634",14.56348478,14.56348478,362,19,0.0524861878453039
"7635",14.56348478,14.56348478,362,19,0.0524861878453039
"7636",14.56348478,14.56348478,362,19,0.0524861878453039
"7637",14.56348478,14.56348478,362,19,0.0524861878453039
"7638",14.56348478,14.56348478,362,19,0.0524861878453039
"7639",14.56348478,14.56348478,362,19,0.0524861878453039
"7640",14.56348478,14.56348478,362,19,0.0524861878453039
"7641",14.56348478,14.56348478,362,19,0.0524861878453039
"7642",14.56348478,14.56348478,362,19,0.0524861878453039
"7643",14.56348478,14.56348478,362,19,0.0524861878453039
"7644",14.56348478,14.56348478,362,19,0.0524861878453039
"7645",14.56348478,14.56348478,362,19,0.0524861878453039
"7646",14.56348478,14.56348478,362,19,0.0524861878453039
"7647",14.56348478,14.56348478,362,19,0.0524861878453039
"7648",14.56348478,14.56348478,362,19,0.0524861878453039
"7649",14.56348478,14.56348478,362,19,0.0524861878453039
"7650",14.56348478,14.56348478,362,19,0.0524861878453039
"7651",14.56348478,14.56348478,362,19,0.0524861878453039
"7652",14.56348478,14.56348478,362,19,0.0524861878453039
"7653",14.56348478,14.56348478,362,19,0.0524861878453039
"7654",14.56348478,14.56348478,362,19,0.0524861878453039
"7655",14.56348478,14.56348478,362,19,0.0524861878453039
"7656",14.56348478,14.56348478,362,19,0.0524861878453039
"7657",14.56348478,14.56348478,362,19,0.0524861878453039
"7658",14.56348478,14.56348478,362,19,0.0524861878453039
"7659",14.56348478,14.56348478,362,19,0.0524861878453039
"7660",14.56348478,14.56348478,362,19,0.0524861878453039
"7661",14.56348478,14.56348478,362,19,0.0524861878453039
"7662",14.56348478,14.56348478,362,19,0.0524861878453039
"7663",14.56348478,14.56348478,362,19,0.0524861878453039
"7664",14.56348478,14.56348478,362,19,0.0524861878453039
"7665",14.56348478,14.56348478,362,19,0.0524861878453039
"7666",14.56348478,14.56348478,362,19,0.0524861878453039
"7667",14.56348478,14.56348478,362,19,0.0524861878453039
"7668",14.56348478,14.56348478,362,19,0.0524861878453039
"7669",14.56348478,14.56348478,362,19,0.0524861878453039
"7670",14.56348478,14.56348478,362,19,0.0524861878453039
"7671",14.56348478,14.56348478,362,19,0.0524861878453039
"7672",14.56348478,14.56348478,362,19,0.0524861878453039
"7673",14.56348478,14.56348478,362,19,0.0524861878453039
"7674",14.56348478,14.56348478,362,19,0.0524861878453039
"7675",14.56348478,14.56348478,362,19,0.0524861878453039
"7676",14.56348478,14.56348478,362,19,0.0524861878453039
"7677",14.56348478,14.56348478,362,19,0.0524861878453039
"7678",14.56348478,14.56348478,362,19,0.0524861878453039
"7679",14.56348478,14.56348478,362,19,0.0524861878453039
"7680",14.56348478,14.56348478,362,19,0.0524861878453039
"7681",14.56348478,14.56348478,362,19,0.0524861878453039
"7682",14.56348478,14.56348478,362,19,0.0524861878453039
"7683",14.56348478,14.56348478,362,19,0.0524861878453039
"7684",14.56348478,14.56348478,362,19,0.0524861878453039
"7685",14.56348478,14.56348478,362,19,0.0524861878453039
"7686",14.56348478,14.56348478,362,19,0.0524861878453039
"7687",14.56348478,14.56348478,362,19,0.0524861878453039
"7688",14.56348478,14.56348478,362,19,0.0524861878453039
"7689",14.56348478,14.56348478,362,19,0.0524861878453039
"7690",14.56348478,14.56348478,362,19,0.0524861878453039
"7691",14.56348478,14.56348478,362,19,0.0524861878453039
"7692",14.56348478,14.56348478,362,19,0.0524861878453039
"7693",14.56348478,14.56348478,362,19,0.0524861878453039
"7694",14.56348478,14.56348478,362,19,0.0524861878453039
"7695",14.56348478,14.56348478,362,19,0.0524861878453039
"7696",14.56348478,14.56348478,362,19,0.0524861878453039
"7697",14.56348478,14.56348478,362,19,0.0524861878453039
"7698",14.56348478,14.56348478,362,19,0.0524861878453039
"7699",14.56348478,14.56348478,362,19,0.0524861878453039
"7700",14.56348478,14.56348478,362,19,0.0524861878453039
"7701",14.56348478,14.56348478,362,19,0.0524861878453039
"7702",14.56348478,14.56348478,362,19,0.0524861878453039
"7703",14.56348478,14.56348478,362,19,0.0524861878453039
"7704",14.56348478,14.56348478,362,19,0.0524861878453039
"7705",14.56348478,14.56348478,362,19,0.0524861878453039
"7706",14.56348478,14.56348478,362,19,0.0524861878453039
"7707",14.56348478,14.56348478,362,19,0.0524861878453039
"7708",14.56348478,14.56348478,362,19,0.0524861878453039
"7709",14.56348478,14.56348478,362,19,0.0524861878453039
"7710",14.56348478,14.56348478,362,19,0.0524861878453039
"7711",14.56348478,14.56348478,362,19,0.0524861878453039
"7712",14.56348478,14.56348478,362,19,0.0524861878453039
"7713",14.56348478,14.56348478,362,19,0.0524861878453039
"7714",14.56348478,14.56348478,362,19,0.0524861878453039
"7715",14.56348478,14.56348478,362,19,0.0524861878453039
"7716",14.56348478,14.56348478,362,19,0.0524861878453039
"7717",14.56348478,14.56348478,362,19,0.0524861878453039
"7718",14.56348478,14.56348478,362,19,0.0524861878453039
"7719",14.56348478,14.56348478,362,19,0.0524861878453039
"7720",14.56348478,14.56348478,362,19,0.0524861878453039
"7721",14.56348478,14.56348478,362,19,0.0524861878453039
"7722",14.56348478,14.56348478,362,19,0.0524861878453039
"7723",14.56348478,14.56348478,362,19,0.0524861878453039
"7724",14.56348478,14.56348478,362,19,0.0524861878453039
"7725",14.56348478,14.56348478,362,19,0.0524861878453039
"7726",14.56348478,14.56348478,362,19,0.0524861878453039
"7727",14.56348478,14.56348478,362,19,0.0524861878453039
"7728",14.56348478,14.56348478,362,19,0.0524861878453039
"7729",14.56348478,14.56348478,362,19,0.0524861878453039
"7730",14.56348478,14.56348478,362,19,0.0524861878453039
"7731",14.56348478,14.56348478,362,19,0.0524861878453039
"7732",14.56348478,14.56348478,362,19,0.0524861878453039
"7733",14.56348478,14.56348478,362,19,0.0524861878453039
"7734",14.56348478,14.56348478,362,19,0.0524861878453039
"7735",14.56348478,14.56348478,362,19,0.0524861878453039
"7736",14.56348478,14.56348478,362,19,0.0524861878453039
"7737",14.56348478,14.56348478,362,19,0.0524861878453039
"7738",14.56348478,14.56348478,362,19,0.0524861878453039
"7739",14.56348478,14.56348478,362,19,0.0524861878453039
"7740",14.56348478,14.56348478,362,19,0.0524861878453039
"7741",14.56348478,14.56348478,362,19,0.0524861878453039
"7742",14.56348478,14.56348478,362,19,0.0524861878453039
"7743",14.56348478,14.56348478,362,19,0.0524861878453039
"7744",14.56348478,14.56348478,362,19,0.0524861878453039
"7745",14.56348478,14.56348478,362,19,0.0524861878453039
"7746",14.56348478,14.56348478,362,19,0.0524861878453039
"7747",14.56348478,14.56348478,362,19,0.0524861878453039
"7748",14.56348478,14.56348478,362,19,0.0524861878453039
"7749",14.56348478,14.56348478,362,19,0.0524861878453039
"7750",14.56348478,14.56348478,362,19,0.0524861878453039
"7751",14.56348478,14.56348478,362,19,0.0524861878453039
"7752",14.56348478,14.56348478,362,19,0.0524861878453039
"7753",14.56348478,14.56348478,362,19,0.0524861878453039
"7754",14.56348478,14.56348478,362,19,0.0524861878453039
"7755",14.56348478,14.56348478,362,19,0.0524861878453039
"7756",14.56348478,14.56348478,362,19,0.0524861878453039
"7757",14.56348478,14.56348478,362,19,0.0524861878453039
"7758",14.56348478,14.56348478,362,19,0.0524861878453039
"7759",14.56348478,14.56348478,362,19,0.0524861878453039
"7760",14.56348478,14.56348478,362,19,0.0524861878453039
"7761",14.56348478,14.56348478,362,19,0.0524861878453039
"7762",14.56348478,14.56348478,362,19,0.0524861878453039
"7763",14.56348478,14.56348478,362,19,0.0524861878453039
"7764",14.56348478,14.56348478,362,19,0.0524861878453039
"7765",14.56348478,14.56348478,362,19,0.0524861878453039
"7766",14.56348478,14.56348478,362,19,0.0524861878453039
"7767",14.56348478,14.56348478,362,19,0.0524861878453039
"7768",14.56348478,14.56348478,362,19,0.0524861878453039
"7769",14.56348478,14.56348478,362,19,0.0524861878453039
"7770",14.56348478,14.56348478,362,19,0.0524861878453039
"7771",14.56348478,14.56348478,362,19,0.0524861878453039
"7772",14.56348478,14.56348478,362,19,0.0524861878453039
"7773",14.56348478,14.56348478,362,19,0.0524861878453039
"7774",14.56348478,14.56348478,362,19,0.0524861878453039
"7775",14.56348478,14.56348478,362,19,0.0524861878453039
"7776",14.56348478,14.56348478,362,19,0.0524861878453039
"7777",14.56348478,14.56348478,362,19,0.0524861878453039
"7778",14.56348478,14.56348478,362,19,0.0524861878453039
"7779",14.56348478,14.56348478,362,19,0.0524861878453039
"7780",14.56348478,14.56348478,362,19,0.0524861878453039
"7781",14.56348478,14.56348478,362,19,0.0524861878453039
"7782",14.56348478,14.56348478,362,19,0.0524861878453039
"7783",14.56348478,14.56348478,362,19,0.0524861878453039
"7784",14.56348478,14.56348478,362,19,0.0524861878453039
"7785",14.56348478,14.56348478,362,19,0.0524861878453039
"7786",14.56348478,14.56348478,362,19,0.0524861878453039
"7787",14.56348478,14.56348478,362,19,0.0524861878453039
"7788",14.56348478,14.56348478,362,19,0.0524861878453039
"7789",14.56348478,14.56348478,362,19,0.0524861878453039
"7790",14.56348478,14.56348478,362,19,0.0524861878453039
"7791",14.56348478,14.56348478,362,19,0.0524861878453039
"7792",14.56348478,14.56348478,362,19,0.0524861878453039
"7793",14.56348478,14.56348478,362,19,0.0524861878453039
"7794",14.56348478,14.56348478,362,19,0.0524861878453039
"7795",14.56348478,14.56348478,362,19,0.0524861878453039
"7796",14.56348478,14.56348478,362,19,0.0524861878453039
"7797",14.56348478,14.56348478,362,19,0.0524861878453039
"7798",14.56348478,14.56348478,362,19,0.0524861878453039
"7799",14.56348478,14.56348478,362,19,0.0524861878453039
"7800",14.56348478,14.56348478,362,19,0.0524861878453039
"7801",14.56348478,14.56348478,362,19,0.0524861878453039
"7802",14.56348478,14.56348478,362,19,0.0524861878453039
"7803",14.56348478,14.56348478,362,19,0.0524861878453039
"7804",14.56348478,14.56348478,362,19,0.0524861878453039
"7805",14.56348478,14.56348478,362,19,0.0524861878453039
"7806",14.56348478,14.56348478,362,19,0.0524861878453039
"7807",14.56348478,14.56348478,362,19,0.0524861878453039
"7808",14.56348478,14.56348478,362,19,0.0524861878453039
"7809",14.56348478,14.56348478,362,19,0.0524861878453039
"7810",14.56348478,14.56348478,362,19,0.0524861878453039
"7811",14.56348478,14.56348478,362,19,0.0524861878453039
"7812",14.56348478,14.56348478,362,19,0.0524861878453039
"7813",14.56348478,14.56348478,362,19,0.0524861878453039
"7814",14.56348478,14.56348478,362,19,0.0524861878453039
"7815",14.56348478,14.56348478,362,19,0.0524861878453039
"7816",14.56348478,14.56348478,362,19,0.0524861878453039
"7817",14.56348478,14.56348478,362,19,0.0524861878453039
"7818",14.56348478,14.56348478,362,19,0.0524861878453039
"7819",14.56348478,14.56348478,362,19,0.0524861878453039
"7820",14.56348478,14.56348478,362,19,0.0524861878453039
"7821",14.56348478,14.56348478,362,19,0.0524861878453039
"7822",14.56348478,14.56348478,362,19,0.0524861878453039
"7823",14.56348478,14.56348478,362,19,0.0524861878453039
"7824",14.56348478,14.56348478,362,19,0.0524861878453039
"7825",14.56348478,14.56348478,362,19,0.0524861878453039
"7826",14.56348478,14.56348478,362,19,0.0524861878453039
"7827",14.56348478,14.56348478,362,19,0.0524861878453039
"7828",14.56348478,14.56348478,362,19,0.0524861878453039
"7829",14.56348478,14.56348478,362,19,0.0524861878453039
"7830",14.56348478,14.56348478,362,19,0.0524861878453039
"7831",14.56348478,14.56348478,362,19,0.0524861878453039
"7832",14.56348478,14.56348478,362,19,0.0524861878453039
"7833",14.56348478,14.56348478,362,19,0.0524861878453039
"7834",14.56348478,14.56348478,362,19,0.0524861878453039
"7835",14.56348478,14.56348478,362,19,0.0524861878453039
"7836",14.56348478,14.56348478,362,19,0.0524861878453039
"7837",14.56348478,14.56348478,362,19,0.0524861878453039
"7838",14.56348478,14.56348478,362,19,0.0524861878453039
"7839",14.56348478,14.56348478,362,19,0.0524861878453039
"7840",14.56348478,14.56348478,362,19,0.0524861878453039
"7841",14.56348478,14.56348478,362,19,0.0524861878453039
"7842",14.56348478,14.56348478,362,19,0.0524861878453039
"7843",14.56348478,14.56348478,362,19,0.0524861878453039
"7844",14.56348478,14.56348478,362,19,0.0524861878453039
"7845",14.56348478,14.56348478,362,19,0.0524861878453039
"7846",14.56348478,14.56348478,362,19,0.0524861878453039
"7847",14.56348478,14.56348478,362,19,0.0524861878453039
"7848",14.56348478,14.56348478,362,19,0.0524861878453039
"7849",14.56348478,14.56348478,362,19,0.0524861878453039
"7850",14.56348478,14.56348478,362,19,0.0524861878453039
"7851",14.56348478,14.56348478,362,19,0.0524861878453039
"7852",14.56348478,14.56348478,362,19,0.0524861878453039
"7853",14.56348478,14.56348478,362,19,0.0524861878453039
"7854",14.56348478,14.56348478,362,19,0.0524861878453039
"7855",14.56348478,14.56348478,362,19,0.0524861878453039
"7856",14.56348478,14.56348478,362,19,0.0524861878453039
"7857",14.56348478,14.56348478,362,19,0.0524861878453039
"7858",14.56348478,14.56348478,362,19,0.0524861878453039
"7859",14.56348478,14.56348478,362,19,0.0524861878453039
"7860",14.56348478,14.56348478,362,19,0.0524861878453039
"7861",14.56348478,14.56348478,362,19,0.0524861878453039
"7862",14.56348478,14.56348478,362,19,0.0524861878453039
"7863",14.56348478,14.56348478,362,19,0.0524861878453039
"7864",14.56348478,14.56348478,362,19,0.0524861878453039
"7865",14.56348478,14.56348478,362,19,0.0524861878453039
"7866",14.56348478,14.56348478,362,19,0.0524861878453039
"7867",14.56348478,14.56348478,362,19,0.0524861878453039
"7868",14.56348478,14.56348478,362,19,0.0524861878453039
"7869",14.56348478,14.56348478,362,19,0.0524861878453039
"7870",14.56348478,14.56348478,362,19,0.0524861878453039
"7871",14.56348478,14.56348478,362,19,0.0524861878453039
"7872",14.56348478,14.56348478,362,19,0.0524861878453039
"7873",14.56348478,14.56348478,362,19,0.0524861878453039
"7874",14.56348478,14.56348478,362,19,0.0524861878453039
"7875",18.42069969,18.42069969,385,10,0.025974025974026
"7876",18.42069969,18.42069969,385,10,0.025974025974026
"7877",18.42069969,18.42069969,385,10,0.025974025974026
"7878",18.42069969,18.42069969,385,10,0.025974025974026
"7879",18.42069969,18.42069969,385,10,0.025974025974026
"7880",18.42069969,18.42069969,385,10,0.025974025974026
"7881",18.42069969,18.42069969,385,10,0.025974025974026
"7882",18.42069969,18.42069969,385,10,0.025974025974026
"7883",18.42069969,18.42069969,385,10,0.025974025974026
"7884",18.42069969,18.42069969,385,10,0.025974025974026
"7885",18.42069969,18.42069969,385,10,0.025974025974026
"7886",18.42069969,18.42069969,385,10,0.025974025974026
"7887",18.42069969,18.42069969,385,10,0.025974025974026
"7888",18.42069969,18.42069969,385,10,0.025974025974026
"7889",18.42069969,18.42069969,385,10,0.025974025974026
"7890",18.42069969,18.42069969,385,10,0.025974025974026
"7891",18.42069969,18.42069969,385,10,0.025974025974026
"7892",18.42069969,18.42069969,385,10,0.025974025974026
"7893",18.42069969,18.42069969,385,10,0.025974025974026
"7894",18.42069969,18.42069969,385,10,0.025974025974026
"7895",18.42069969,18.42069969,385,10,0.025974025974026
"7896",18.42069969,18.42069969,385,10,0.025974025974026
"7897",18.42069969,18.42069969,385,10,0.025974025974026
"7898",18.42069969,18.42069969,385,10,0.025974025974026
"7899",18.42069969,18.42069969,385,10,0.025974025974026
"7900",18.42069969,18.42069969,385,10,0.025974025974026
"7901",18.42069969,18.42069969,385,10,0.025974025974026
"7902",18.42069969,18.42069969,385,10,0.025974025974026
"7903",18.42069969,18.42069969,385,10,0.025974025974026
"7904",18.42069969,18.42069969,385,10,0.025974025974026
"7905",18.42069969,18.42069969,385,10,0.025974025974026
"7906",18.42069969,18.42069969,385,10,0.025974025974026
"7907",18.42069969,18.42069969,385,10,0.025974025974026
"7908",18.42069969,18.42069969,385,10,0.025974025974026
"7909",18.42069969,18.42069969,385,10,0.025974025974026
"7910",18.42069969,18.42069969,385,10,0.025974025974026
"7911",18.42069969,18.42069969,385,10,0.025974025974026
"7912",18.42069969,18.42069969,385,10,0.025974025974026
"7913",18.42069969,18.42069969,385,10,0.025974025974026
"7914",18.42069969,18.42069969,385,10,0.025974025974026
"7915",18.42069969,18.42069969,385,10,0.025974025974026
"7916",18.42069969,18.42069969,385,10,0.025974025974026
"7917",18.42069969,18.42069969,385,10,0.025974025974026
"7918",18.42069969,18.42069969,385,10,0.025974025974026
"7919",18.42069969,18.42069969,385,10,0.025974025974026
"7920",18.42069969,18.42069969,385,10,0.025974025974026
"7921",18.42069969,18.42069969,385,10,0.025974025974026
"7922",18.42069969,18.42069969,385,10,0.025974025974026
"7923",18.42069969,18.42069969,385,10,0.025974025974026
"7924",18.42069969,18.42069969,385,10,0.025974025974026
"7925",18.42069969,18.42069969,385,10,0.025974025974026
"7926",18.42069969,18.42069969,385,10,0.025974025974026
"7927",18.42069969,18.42069969,385,10,0.025974025974026
"7928",18.42069969,18.42069969,385,10,0.025974025974026
"7929",18.42069969,18.42069969,385,10,0.025974025974026
"7930",18.42069969,18.42069969,385,10,0.025974025974026
"7931",18.42069969,18.42069969,385,10,0.025974025974026
"7932",18.42069969,18.42069969,385,10,0.025974025974026
"7933",18.42069969,18.42069969,385,10,0.025974025974026
"7934",18.42069969,18.42069969,385,10,0.025974025974026
"7935",18.42069969,18.42069969,385,10,0.025974025974026
"7936",18.42069969,18.42069969,385,10,0.025974025974026
"7937",18.42069969,18.42069969,385,10,0.025974025974026
"7938",18.42069969,18.42069969,385,10,0.025974025974026
"7939",18.42069969,18.42069969,385,10,0.025974025974026
"7940",18.42069969,18.42069969,385,10,0.025974025974026
"7941",18.42069969,18.42069969,385,10,0.025974025974026
"7942",18.42069969,18.42069969,385,10,0.025974025974026
"7943",18.42069969,18.42069969,385,10,0.025974025974026
"7944",18.42069969,18.42069969,385,10,0.025974025974026
"7945",18.42069969,18.42069969,385,10,0.025974025974026
"7946",18.42069969,18.42069969,385,10,0.025974025974026
"7947",18.42069969,18.42069969,385,10,0.025974025974026
"7948",18.42069969,18.42069969,385,10,0.025974025974026
"7949",18.42069969,18.42069969,385,10,0.025974025974026
"7950",18.42069969,18.42069969,385,10,0.025974025974026
"7951",18.42069969,18.42069969,385,10,0.025974025974026
"7952",18.42069969,18.42069969,385,10,0.025974025974026
"7953",18.42069969,18.42069969,385,10,0.025974025974026
"7954",18.42069969,18.42069969,385,10,0.025974025974026
"7955",18.42069969,18.42069969,385,10,0.025974025974026
"7956",18.42069969,18.42069969,385,10,0.025974025974026
"7957",18.42069969,18.42069969,385,10,0.025974025974026
"7958",18.42069969,18.42069969,385,10,0.025974025974026
"7959",18.42069969,18.42069969,385,10,0.025974025974026
"7960",18.42069969,18.42069969,385,10,0.025974025974026
"7961",18.42069969,18.42069969,385,10,0.025974025974026
"7962",18.42069969,18.42069969,385,10,0.025974025974026
"7963",18.42069969,18.42069969,385,10,0.025974025974026
"7964",18.42069969,18.42069969,385,10,0.025974025974026
"7965",18.42069969,18.42069969,385,10,0.025974025974026
"7966",18.42069969,18.42069969,385,10,0.025974025974026
"7967",18.42069969,18.42069969,385,10,0.025974025974026
"7968",18.42069969,18.42069969,385,10,0.025974025974026
"7969",18.42069969,18.42069969,385,10,0.025974025974026
"7970",18.42069969,18.42069969,385,10,0.025974025974026
"7971",18.42069969,18.42069969,385,10,0.025974025974026
"7972",18.42069969,18.42069969,385,10,0.025974025974026
"7973",18.42069969,18.42069969,385,10,0.025974025974026
"7974",18.42069969,18.42069969,385,10,0.025974025974026
"7975",18.42069969,18.42069969,385,10,0.025974025974026
"7976",18.42069969,18.42069969,385,10,0.025974025974026
"7977",18.42069969,18.42069969,385,10,0.025974025974026
"7978",18.42069969,18.42069969,385,10,0.025974025974026
"7979",18.42069969,18.42069969,385,10,0.025974025974026
"7980",18.42069969,18.42069969,385,10,0.025974025974026
"7981",18.42069969,18.42069969,385,10,0.025974025974026
"7982",18.42069969,18.42069969,385,10,0.025974025974026
"7983",18.42069969,18.42069969,385,10,0.025974025974026
"7984",18.42069969,18.42069969,385,10,0.025974025974026
"7985",18.42069969,18.42069969,385,10,0.025974025974026
"7986",18.42069969,18.42069969,385,10,0.025974025974026
"7987",18.42069969,18.42069969,385,10,0.025974025974026
"7988",18.42069969,18.42069969,385,10,0.025974025974026
"7989",18.42069969,18.42069969,385,10,0.025974025974026
"7990",18.42069969,18.42069969,385,10,0.025974025974026
"7991",18.42069969,18.42069969,385,10,0.025974025974026
"7992",18.42069969,18.42069969,385,10,0.025974025974026
"7993",18.42069969,18.42069969,385,10,0.025974025974026
"7994",18.42069969,18.42069969,385,10,0.025974025974026
"7995",18.42069969,18.42069969,385,10,0.025974025974026
"7996",18.42069969,18.42069969,385,10,0.025974025974026
"7997",18.42069969,18.42069969,385,10,0.025974025974026
"7998",18.42069969,18.42069969,385,10,0.025974025974026
"7999",18.42069969,18.42069969,385,10,0.025974025974026
"8000",18.42069969,18.42069969,385,10,0.025974025974026
"8001",18.42069969,18.42069969,385,10,0.025974025974026
"8002",18.42069969,18.42069969,385,10,0.025974025974026
"8003",18.42069969,18.42069969,385,10,0.025974025974026
"8004",18.42069969,18.42069969,385,10,0.025974025974026
"8005",18.42069969,18.42069969,385,10,0.025974025974026
"8006",18.42069969,18.42069969,385,10,0.025974025974026
"8007",18.42069969,18.42069969,385,10,0.025974025974026
"8008",18.42069969,18.42069969,385,10,0.025974025974026
"8009",18.42069969,18.42069969,385,10,0.025974025974026
"8010",18.42069969,18.42069969,385,10,0.025974025974026
"8011",18.42069969,18.42069969,385,10,0.025974025974026
"8012",18.42069969,18.42069969,385,10,0.025974025974026
"8013",18.42069969,18.42069969,385,10,0.025974025974026
"8014",18.42069969,18.42069969,385,10,0.025974025974026
"8015",18.42069969,18.42069969,385,10,0.025974025974026
"8016",18.42069969,18.42069969,385,10,0.025974025974026
"8017",18.42069969,18.42069969,385,10,0.025974025974026
"8018",18.42069969,18.42069969,385,10,0.025974025974026
"8019",18.42069969,18.42069969,385,10,0.025974025974026
"8020",18.42069969,18.42069969,385,10,0.025974025974026
"8021",18.42069969,18.42069969,385,10,0.025974025974026
"8022",18.42069969,18.42069969,385,10,0.025974025974026
"8023",18.42069969,18.42069969,385,10,0.025974025974026
"8024",18.42069969,18.42069969,385,10,0.025974025974026
"8025",18.42069969,18.42069969,385,10,0.025974025974026
"8026",18.42069969,18.42069969,385,10,0.025974025974026
"8027",18.42069969,18.42069969,385,10,0.025974025974026
"8028",18.42069969,18.42069969,385,10,0.025974025974026
"8029",18.42069969,18.42069969,385,10,0.025974025974026
"8030",18.42069969,18.42069969,385,10,0.025974025974026
"8031",18.42069969,18.42069969,385,10,0.025974025974026
"8032",18.42069969,18.42069969,385,10,0.025974025974026
"8033",18.42069969,18.42069969,385,10,0.025974025974026
"8034",18.42069969,18.42069969,385,10,0.025974025974026
"8035",18.42069969,18.42069969,385,10,0.025974025974026
"8036",18.42069969,18.42069969,385,10,0.025974025974026
"8037",18.42069969,18.42069969,385,10,0.025974025974026
"8038",18.42069969,18.42069969,385,10,0.025974025974026
"8039",18.42069969,18.42069969,385,10,0.025974025974026
"8040",18.42069969,18.42069969,385,10,0.025974025974026
"8041",18.42069969,18.42069969,385,10,0.025974025974026
"8042",18.42069969,18.42069969,385,10,0.025974025974026
"8043",18.42069969,18.42069969,385,10,0.025974025974026
"8044",18.42069969,18.42069969,385,10,0.025974025974026
"8045",18.42069969,18.42069969,385,10,0.025974025974026
"8046",18.42069969,18.42069969,385,10,0.025974025974026
"8047",18.42069969,18.42069969,385,10,0.025974025974026
"8048",18.42069969,18.42069969,385,10,0.025974025974026
"8049",18.42069969,18.42069969,385,10,0.025974025974026
"8050",18.42069969,18.42069969,385,10,0.025974025974026
"8051",18.42069969,18.42069969,385,10,0.025974025974026
"8052",18.42069969,18.42069969,385,10,0.025974025974026
"8053",18.42069969,18.42069969,385,10,0.025974025974026
"8054",18.42069969,18.42069969,385,10,0.025974025974026
"8055",18.42069969,18.42069969,385,10,0.025974025974026
"8056",18.42069969,18.42069969,385,10,0.025974025974026
"8057",18.42069969,18.42069969,385,10,0.025974025974026
"8058",18.42069969,18.42069969,385,10,0.025974025974026
"8059",18.42069969,18.42069969,385,10,0.025974025974026
"8060",18.42069969,18.42069969,385,10,0.025974025974026
"8061",18.42069969,18.42069969,385,10,0.025974025974026
"8062",18.42069969,18.42069969,385,10,0.025974025974026
"8063",18.42069969,18.42069969,385,10,0.025974025974026
"8064",18.42069969,18.42069969,385,10,0.025974025974026
"8065",18.42069969,18.42069969,385,10,0.025974025974026
"8066",18.42069969,18.42069969,385,10,0.025974025974026
"8067",18.42069969,18.42069969,385,10,0.025974025974026
"8068",18.42069969,18.42069969,385,10,0.025974025974026
"8069",18.42069969,18.42069969,385,10,0.025974025974026
"8070",18.42069969,18.42069969,385,10,0.025974025974026
"8071",18.42069969,18.42069969,385,10,0.025974025974026
"8072",18.42069969,18.42069969,385,10,0.025974025974026
"8073",18.42069969,18.42069969,385,10,0.025974025974026
