"","time","nu","id","tot_pfu"
"148",8,120.67926406,8,1225068890
"149",8,120.67926406,9,1224993684
"150",8,14.56348478,1,147841630
"151",8,14.56348478,10,147849337
"152",8,14.56348478,12,147851162
"153",8,14.56348478,13,147824250
"154",8,14.56348478,17,147837069
"155",8,14.56348478,18,147823683
"156",8,14.56348478,22,147832696
"157",8,14.56348478,24,147876847
"158",8,14.56348478,26,147853024
"159",8,14.56348478,28,147834968
"160",8,14.56348478,29,147842958
"161",8,14.56348478,33,147818290
"162",8,14.56348478,34,147846656
"163",8,14.56348478,35,147833318
"164",8,14.56348478,36,147847388
"165",8,14.56348478,37,147844096
"166",8,14.56348478,39,147833079
"167",8,14.56348478,4,147822669
"168",8,14.56348478,41,147836133
"169",8,14.56348478,42,147827605
"170",8,14.56348478,44,147826118
"171",8,14.56348478,48,147834549
"172",8,14.56348478,5,147826481
"173",8,14.56348478,50,147827575
"174",8,14.56348478,6,147840876
"175",8,14.56348478,7,147840715
"176",8,14.56348478,9,147852594
"177",8,152.64179672,1,1549463387
"178",8,152.64179672,10,1549549617
"179",8,152.64179672,11,1549488349
"180",8,152.64179672,12,1549511221
"181",8,152.64179672,13,1549629306
"182",8,152.64179672,14,1549426062
"183",8,152.64179672,15,1549543918
"184",8,152.64179672,16,1549406124
"185",8,152.64179672,17,1549510984
"186",8,152.64179672,18,1549527593
"187",8,152.64179672,19,1549569115
"188",8,152.64179672,2,1549477400
"189",8,152.64179672,20,1549504463
"190",8,152.64179672,21,1549627335
"191",8,152.64179672,22,1549659121
"192",8,152.64179672,23,1549517239
"193",8,152.64179672,24,1549490525
"194",8,152.64179672,25,1549479485
"195",8,152.64179672,26,1549462946
"196",8,152.64179672,27,1549434331
"197",8,152.64179672,28,1549490563
"198",8,152.64179672,29,1549502170
"199",8,152.64179672,3,1549539397
"200",8,152.64179672,30,1549639284
"201",8,152.64179672,31,1549518817
"202",8,152.64179672,32,1549549815
"203",8,152.64179672,33,1549433067
"204",8,152.64179672,34,1549427961
"205",8,152.64179672,35,1549405452
"206",8,152.64179672,36,1549390436
"207",8,152.64179672,37,1549574893
"208",8,152.64179672,38,1549495087
"209",8,152.64179672,39,1549537646
"210",8,152.64179672,4,1549496532
"211",8,152.64179672,40,1549428183
"212",8,152.64179672,41,1549481509
"213",8,152.64179672,42,1549448764
"214",8,152.64179672,43,1549504283
"215",8,152.64179672,44,1549549571
"216",8,152.64179672,45,1549605071
"217",8,152.64179672,46,1549518072
"218",8,152.64179672,47,1549463758
"219",8,152.64179672,48,1549460594
"220",8,152.64179672,49,1549486996
"221",8,152.64179672,5,1549492014
"222",8,152.64179672,50,1549496311
"223",8,152.64179672,6,1549484945
"224",8,152.64179672,7,1549587879
"225",8,152.64179672,8,1549487522
"226",8,152.64179672,9,1549458848
"227",8,18.42069969,1,186997050
"228",8,18.42069969,10,186967375
"229",8,18.42069969,11,186976532
"230",8,18.42069969,13,186987996
"231",8,18.42069969,14,187008319
"232",8,18.42069969,15,186974343
"233",8,18.42069969,16,187012952
"234",8,18.42069969,17,186983086
"235",8,18.42069969,18,187043401
"236",8,18.42069969,21,187044194
"237",8,18.42069969,22,186987730
"238",8,18.42069969,23,186983122
"239",8,18.42069969,26,186990850
"240",8,18.42069969,27,186993646
"241",8,18.42069969,28,186984768
"242",8,18.42069969,29,186980945
"243",8,18.42069969,3,186950116
"244",8,18.42069969,30,186989693
"245",8,18.42069969,31,186995557
"246",8,18.42069969,32,187001284
"247",8,18.42069969,33,186974131
"248",8,18.42069969,35,186970770
"249",8,18.42069969,36,186969526
"250",8,18.42069969,37,187009653
"251",8,18.42069969,38,187010385
"252",8,18.42069969,39,187021533
"253",8,18.42069969,4,186982257
"254",8,18.42069969,40,187051741
"255",8,18.42069969,41,187003545
"256",8,18.42069969,42,186994272
"257",8,18.42069969,44,186970652
"258",8,18.42069969,45,186968736
"259",8,18.42069969,46,187026328
"260",8,18.42069969,47,187004545
"261",8,18.42069969,49,186986666
"262",8,18.42069969,5,186999727
"263",8,18.42069969,6,186951384
"264",8,18.42069969,8,187002783
"265",8,18.42069969,9,187002970
"266",8,193.06977289,1,1959846049
"267",8,193.06977289,10,1959979454
"268",8,193.06977289,11,1959904496
"269",8,193.06977289,12,1959831159
"270",8,193.06977289,13,1959903655
"271",8,193.06977289,14,1959833466
"272",8,193.06977289,15,1959972516
"273",8,193.06977289,16,1959883644
"274",8,193.06977289,17,1959884169
"275",8,193.06977289,18,1959830049
"276",8,193.06977289,19,1959859067
"277",8,193.06977289,2,1959885658
"278",8,193.06977289,20,1959843742
"279",8,193.06977289,21,1959899989
"280",8,193.06977289,22,1959916751
"281",8,193.06977289,23,1959872145
"282",8,193.06977289,24,1959901881
"283",8,193.06977289,25,1959792663
"284",8,193.06977289,26,1959876723
"285",8,193.06977289,27,1959870715
"286",8,193.06977289,28,1959931790
"287",8,193.06977289,29,1959816792
"288",8,193.06977289,3,1959894101
"289",8,193.06977289,30,1959901779
"290",8,193.06977289,31,1959876116
"291",8,193.06977289,32,1959926240
"292",8,193.06977289,33,1959906799
"293",8,193.06977289,34,1959925831
"294",8,193.06977289,35,1959825706
"295",8,193.06977289,36,1959843613
"296",8,193.06977289,37,1959804170
"297",8,193.06977289,38,1959867075
"298",8,193.06977289,39,1959932764
"299",8,193.06977289,4,1959931893
"300",8,193.06977289,40,1959874652
"301",8,193.06977289,41,1959843521
"302",8,193.06977289,42,1959967331
"303",8,193.06977289,43,1959999551
"304",8,193.06977289,44,1959865741
"305",8,193.06977289,45,1959921427
"306",8,193.06977289,46,1959904307
"307",8,193.06977289,47,1959945009
"308",8,193.06977289,48,1959775301
"309",8,193.06977289,49,1959844752
"310",8,193.06977289,5,1959969192
"311",8,193.06977289,50,1959931792
"312",8,193.06977289,6,1959858397
"313",8,193.06977289,7,1959842471
"314",8,193.06977289,8,1959958081
"315",8,193.06977289,9,1959759194
"316",8,2.22299648,11,22567092
"317",8,2.22299648,15,22571022
"318",8,2.22299648,34,22561912
"319",8,2.22299648,37,22562958
"320",8,2.22299648,5,22562247
"321",8,2.8117687,13,28549725
"322",8,2.8117687,22,28544295
"323",8,2.8117687,24,28530487
"324",8,2.8117687,36,28534715
"325",8,2.8117687,37,28543710
"326",8,2.8117687,42,28546321
"327",8,2.8117687,43,28544562
"328",8,2.8117687,44,28553271
"329",8,2.8117687,49,28541661
"330",8,23.29951811,1,236529445
"331",8,23.29951811,10,236515514
"332",8,23.29951811,12,236545478
"333",8,23.29951811,13,236498018
"334",8,23.29951811,14,236507924
"335",8,23.29951811,16,236521690
"336",8,23.29951811,17,236539080
"337",8,23.29951811,18,236510420
"338",8,23.29951811,19,236542092
"339",8,23.29951811,2,236508898
"340",8,23.29951811,20,236517121
"341",8,23.29951811,21,236516471
"342",8,23.29951811,22,236501603
"343",8,23.29951811,23,236516640
"344",8,23.29951811,24,236506844
"345",8,23.29951811,25,236546382
"346",8,23.29951811,27,236530402
"347",8,23.29951811,28,236474327
"348",8,23.29951811,29,236523580
"349",8,23.29951811,3,236506236
"350",8,23.29951811,30,236516870
"351",8,23.29951811,31,236534430
"352",8,23.29951811,32,236517041
"353",8,23.29951811,34,236513740
"354",8,23.29951811,35,236564763
"355",8,23.29951811,36,236516180
"356",8,23.29951811,37,236509840
"357",8,23.29951811,38,236508428
"358",8,23.29951811,39,236540502
"359",8,23.29951811,40,236488909
"360",8,23.29951811,42,236498191
"361",8,23.29951811,43,236516886
"362",8,23.29951811,44,236518610
"363",8,23.29951811,46,236496858
"364",8,23.29951811,47,236528324
"365",8,23.29951811,48,236508807
"366",8,23.29951811,49,236518749
"367",8,23.29951811,5,236508377
"368",8,23.29951811,50,236542032
"369",8,23.29951811,6,236511860
"370",8,23.29951811,8,236470356
"371",8,244.20530945,1,2478935669
"372",8,244.20530945,10,2479026163
"373",8,244.20530945,11,2478934885
"374",8,244.20530945,12,2478964974
"375",8,244.20530945,13,2478927821
"376",8,244.20530945,14,2478912355
"377",8,244.20530945,15,2479069394
"378",8,244.20530945,16,2478950885
"379",8,244.20530945,17,2479056314
"380",8,244.20530945,18,2478960353
"381",8,244.20530945,19,2478834628
"382",8,244.20530945,2,2479286085
"383",8,244.20530945,20,2479085177
"384",8,244.20530945,21,2479185922
"385",8,244.20530945,22,2478906683
"386",8,244.20530945,23,2479034702
"387",8,244.20530945,24,2478981407
"388",8,244.20530945,25,2479044919
"389",8,244.20530945,26,2479063070
"390",8,244.20530945,27,2478987482
"391",8,244.20530945,28,2478830078
"392",8,244.20530945,29,2478940792
"393",8,244.20530945,3,2478968006
"394",8,244.20530945,30,2479211953
"395",8,244.20530945,31,2478927008
"396",8,244.20530945,32,2478861904
"397",8,244.20530945,33,2478987103
"398",8,244.20530945,34,2478838029
"399",8,244.20530945,35,2478933311
"400",8,244.20530945,36,2478909369
"401",8,244.20530945,37,2478945884
"402",8,244.20530945,38,2478951798
"403",8,244.20530945,39,2479083713
"404",8,244.20530945,4,2479065535
"405",8,244.20530945,40,2478979378
"406",8,244.20530945,41,2478854927
"407",8,244.20530945,42,2478964568
"408",8,244.20530945,43,2478903358
"409",8,244.20530945,44,2478981855
"410",8,244.20530945,45,2479099020
"411",8,244.20530945,46,2478924642
"412",8,244.20530945,47,2479019748
"413",8,244.20530945,48,2478994562
"414",8,244.20530945,49,2478982932
"415",8,244.20530945,5,2478936720
"416",8,244.20530945,50,2478942716
"417",8,244.20530945,6,2478971342
"418",8,244.20530945,7,2479020453
"419",8,244.20530945,8,2478912925
"420",8,244.20530945,9,2478934739
"421",8,29.47051703,1,299170436
"422",8,29.47051703,10,299230993
"423",8,29.47051703,11,299159260
"424",8,29.47051703,12,299184504
"425",8,29.47051703,13,299134021
"426",8,29.47051703,14,299121594
"427",8,29.47051703,15,299139000
"428",8,29.47051703,16,299165352
"429",8,29.47051703,17,299169798
"430",8,29.47051703,19,299181784
"431",8,29.47051703,2,299162161
"432",8,29.47051703,20,299159789
"433",8,29.47051703,21,299161518
"434",8,29.47051703,22,299182151
"435",8,29.47051703,23,299130718
"436",8,29.47051703,24,299198741
"437",8,29.47051703,25,299161019
"438",8,29.47051703,26,299176381
"439",8,29.47051703,27,299181187
"440",8,29.47051703,28,299155038
"441",8,29.47051703,29,299192581
"442",8,29.47051703,30,299124923
"443",8,29.47051703,31,299150804
"444",8,29.47051703,32,299149699
"445",8,29.47051703,33,299186041
"446",8,29.47051703,34,299182471
"447",8,29.47051703,35,299154020
"448",8,29.47051703,36,299224547
"449",8,29.47051703,37,299126996
"450",8,29.47051703,38,299156247
"451",8,29.47051703,39,299179238
"452",8,29.47051703,4,299199765
"453",8,29.47051703,40,299150240
"454",8,29.47051703,41,299186978
"455",8,29.47051703,42,299133693
"456",8,29.47051703,43,299145214
"457",8,29.47051703,44,299136955
"458",8,29.47051703,45,299169403
"459",8,29.47051703,46,299147882
"460",8,29.47051703,47,299154466
"461",8,29.47051703,48,299169020
"462",8,29.47051703,5,299170942
"463",8,29.47051703,6,299165215
"464",8,29.47051703,9,299169484
"465",8,3.55648031,10,36107738
"466",8,3.55648031,11,36109632
"467",8,3.55648031,14,36099614
"468",8,3.55648031,2,36092259
"469",8,3.55648031,20,36102429
"470",8,3.55648031,21,36100311
"471",8,3.55648031,24,36110185
"472",8,3.55648031,33,36091974
"473",8,3.55648031,39,36099599
"474",8,3.55648031,40,36081792
"475",8,3.55648031,41,36096801
"476",8,308.88435965,1,3135627715
"477",8,308.88435965,10,3135434695
"478",8,308.88435965,11,3135466474
"479",8,308.88435965,12,3135574250
"480",8,308.88435965,13,3135450092
"481",8,308.88435965,14,3135446316
"482",8,308.88435965,15,3135444739
"483",8,308.88435965,16,3135523734
"484",8,308.88435965,17,3135588907
"485",8,308.88435965,18,3135496978
"486",8,308.88435965,19,3135560454
"487",8,308.88435965,2,3135589593
"488",8,308.88435965,20,3135547829
"489",8,308.88435965,21,3135526763
"490",8,308.88435965,22,3135450201
"491",8,308.88435965,23,3135544246
"492",8,308.88435965,24,3135469812
"493",8,308.88435965,25,3135493076
"494",8,308.88435965,26,3135465976
"495",8,308.88435965,27,3135509038
"496",8,308.88435965,28,3135689551
"497",8,308.88435965,29,3135471939
"498",8,308.88435965,3,3135615111
"499",8,308.88435965,30,3135466356
"500",8,308.88435965,31,3135464259
"501",8,308.88435965,32,3135401049
"502",8,308.88435965,33,3135577951
"503",8,308.88435965,34,3135664825
"504",8,308.88435965,35,3135517133
"505",8,308.88435965,36,3135578361
"506",8,308.88435965,37,3135516997
"507",8,308.88435965,38,3135517566
"508",8,308.88435965,39,3135489846
"509",8,308.88435965,4,3135485014
"510",8,308.88435965,40,3135559451
"511",8,308.88435965,41,3135437854
"512",8,308.88435965,42,3135558087
"513",8,308.88435965,43,3135523894
"514",8,308.88435965,44,3135516514
"515",8,308.88435965,45,3135547072
"516",8,308.88435965,46,3135440270
"517",8,308.88435965,47,3135490007
"518",8,308.88435965,48,3135443486
"519",8,308.88435965,49,3135517107
"520",8,308.88435965,5,3135556101
"521",8,308.88435965,50,3135499280
"522",8,308.88435965,6,3135463362
"523",8,308.88435965,7,3135696626
"524",8,308.88435965,8,3135465563
"525",8,308.88435965,9,3135599615
"526",8,37.2759372,1,378363588
"527",8,37.2759372,10,378383747
"528",8,37.2759372,11,378388609
"529",8,37.2759372,12,378377162
"530",8,37.2759372,13,378384626
"531",8,37.2759372,14,378400799
"532",8,37.2759372,15,378404787
"533",8,37.2759372,16,378430103
"534",8,37.2759372,17,378432230
"535",8,37.2759372,18,378361006
"536",8,37.2759372,19,378355960
"537",8,37.2759372,2,378422923
"538",8,37.2759372,20,378380768
"539",8,37.2759372,21,378384621
"540",8,37.2759372,22,378358891
"541",8,37.2759372,23,378380777
"542",8,37.2759372,24,378404909
"543",8,37.2759372,25,378455342
"544",8,37.2759372,26,378374200
"545",8,37.2759372,27,378446465
"546",8,37.2759372,29,378395699
"547",8,37.2759372,3,378431203
"548",8,37.2759372,30,378386435
"549",8,37.2759372,31,378410501
"550",8,37.2759372,32,378380680
"551",8,37.2759372,33,378409338
"552",8,37.2759372,34,378401297
"553",8,37.2759372,35,378447112
"554",8,37.2759372,36,378404685
"555",8,37.2759372,37,378406167
"556",8,37.2759372,38,378393924
"557",8,37.2759372,39,378384316
"558",8,37.2759372,4,378371219
"559",8,37.2759372,40,378366740
"560",8,37.2759372,41,378374445
"561",8,37.2759372,42,378421896
"562",8,37.2759372,44,378375550
"563",8,37.2759372,45,378405219
"564",8,37.2759372,46,378415982
"565",8,37.2759372,47,378408934
"566",8,37.2759372,49,378376377
"567",8,37.2759372,5,378390360
"568",8,37.2759372,50,378490748
"569",8,37.2759372,7,378349956
"570",8,37.2759372,8,378393082
"571",8,37.2759372,9,378395322
"572",8,390.69399371,1,3965951386
"573",8,390.69399371,10,3965974707
"574",8,390.69399371,11,3966016859
"575",8,390.69399371,12,3966070835
"576",8,390.69399371,13,3965983478
"577",8,390.69399371,14,3966065136
"578",8,390.69399371,15,3965974651
"579",8,390.69399371,16,3966019302
"580",8,390.69399371,17,3966078411
"581",8,390.69399371,18,3965877852
"582",8,390.69399371,19,3965732430
"583",8,390.69399371,2,3966108977
"584",8,390.69399371,20,3966064662
"585",8,390.69399371,21,3965923871
"586",8,390.69399371,22,3966021426
"587",8,390.69399371,23,3966063054
"588",8,390.69399371,24,3965991820
"589",8,390.69399371,25,3965920132
"590",8,390.69399371,26,3966158645
"591",8,390.69399371,27,3965954080
"592",8,390.69399371,28,3966064409
"593",8,390.69399371,29,3965917862
"594",8,390.69399371,3,3966163561
"595",8,390.69399371,30,3965967611
"596",8,390.69399371,31,3966097637
"597",8,390.69399371,32,3966022478
"598",8,390.69399371,33,3966105775
"599",8,390.69399371,34,3966036140
"600",8,390.69399371,35,3965983048
"601",8,390.69399371,36,3965984395
"602",8,390.69399371,37,3965909635
"603",8,390.69399371,38,3965886477
"604",8,390.69399371,39,3965812490
"605",8,390.69399371,4,3965981570
"606",8,390.69399371,40,3965982388
"607",8,390.69399371,41,3966036530
"608",8,390.69399371,42,3965838168
"609",8,390.69399371,43,3965967208
"610",8,390.69399371,44,3966056531
"611",8,390.69399371,45,3966090770
"612",8,390.69399371,46,3965879368
"613",8,390.69399371,47,3965977323
"614",8,390.69399371,48,3965992045
"615",8,390.69399371,49,3965995212
"616",8,390.69399371,5,3966027879
"617",8,390.69399371,50,3965977368
"618",8,390.69399371,6,3965935764
"619",8,390.69399371,7,3965902975
"620",8,390.69399371,8,3965922833
"621",8,390.69399371,9,3965915063
"622",8,4.49843267,10,45664507
"623",8,4.49843267,14,45650441
"624",8,4.49843267,18,45669362
"625",8,4.49843267,2,45679050
"626",8,4.49843267,3,45654967
"627",8,4.49843267,30,45654236
"628",8,4.49843267,31,45670021
"629",8,4.49843267,33,45658552
"630",8,4.49843267,34,45674126
"631",8,4.49843267,43,45664776
"632",8,4.49843267,47,45641287
"633",8,4.49843267,50,45655889
"634",8,4.49843267,7,45647944
"635",8,47.14866363,10,478596392
"636",8,47.14866363,11,478579544
"637",8,47.14866363,12,478595944
"638",8,47.14866363,13,478582426
"639",8,47.14866363,14,478599340
"640",8,47.14866363,15,478634310
"641",8,47.14866363,16,478626943
"642",8,47.14866363,17,478618728
"643",8,47.14866363,18,478571585
"644",8,47.14866363,19,478589923
"645",8,47.14866363,2,478656381
"646",8,47.14866363,20,478592651
"647",8,47.14866363,21,478580420
"648",8,47.14866363,22,478599848
"649",8,47.14866363,23,478606841
"650",8,47.14866363,24,478568627
"651",8,47.14866363,25,478586298
"652",8,47.14866363,26,478601023
"653",8,47.14866363,27,478603736
"654",8,47.14866363,28,478597866
"655",8,47.14866363,29,478613490
"656",8,47.14866363,30,478603605
"657",8,47.14866363,31,478607908
"658",8,47.14866363,32,478616639
"659",8,47.14866363,33,478629708
"660",8,47.14866363,34,478642524
"661",8,47.14866363,35,478691164
"662",8,47.14866363,36,478629383
"663",8,47.14866363,37,478613663
"664",8,47.14866363,38,478638063
"665",8,47.14866363,39,478609979
"666",8,47.14866363,4,478587593
"667",8,47.14866363,40,478596614
"668",8,47.14866363,41,478616287
"669",8,47.14866363,42,478593361
"670",8,47.14866363,43,478629531
"671",8,47.14866363,44,478613780
"672",8,47.14866363,45,478587120
"673",8,47.14866363,46,478679571
"674",8,47.14866363,47,478635706
"675",8,47.14866363,48,478626745
"676",8,47.14866363,49,478626745
"677",8,47.14866363,5,478641524
"678",8,47.14866363,50,478608995
"679",8,47.14866363,6,478614806
"680",8,47.14866363,7,478667574
"681",8,47.14866363,8,478679135
"682",8,47.14866363,9,478590733
"683",8,494.17133613,1,5016349334
"684",8,494.17133613,10,5016399369
"685",8,494.17133613,11,5016343322
"686",8,494.17133613,12,5016329379
"687",8,494.17133613,13,5016437136
"688",8,494.17133613,14,5016302870
"689",8,494.17133613,15,5016369298
"690",8,494.17133613,16,5016507076
"691",8,494.17133613,17,5016507591
"692",8,494.17133613,18,5016440640
"693",8,494.17133613,19,5016390924
"694",8,494.17133613,2,5016405893
"695",8,494.17133613,20,5016409757
"696",8,494.17133613,21,5016333932
"697",8,494.17133613,22,5016409953
"698",8,494.17133613,23,5016354880
"699",8,494.17133613,24,5016479890
"700",8,494.17133613,25,5016336264
"701",8,494.17133613,26,5016443643
"702",8,494.17133613,27,5016327341
"703",8,494.17133613,28,5016382848
"704",8,494.17133613,29,5016415177
"705",8,494.17133613,3,5016402788
"706",8,494.17133613,30,5016359782
"707",8,494.17133613,31,5016611989
"708",8,494.17133613,32,5016696333
"709",8,494.17133613,33,5016239094
"710",8,494.17133613,34,5016254229
"711",8,494.17133613,35,5016417831
"712",8,494.17133613,36,5016421336
"713",8,494.17133613,37,5016516187
"714",8,494.17133613,38,5016678695
"715",8,494.17133613,39,5016487581
"716",8,494.17133613,4,5016489194
"717",8,494.17133613,40,5016378985
"718",8,494.17133613,41,5016302923
"719",8,494.17133613,42,5016479731
"720",8,494.17133613,43,5016462575
"721",8,494.17133613,44,5016308975
"722",8,494.17133613,45,5016418388
"723",8,494.17133613,46,5016354503
"724",8,494.17133613,47,5016365439
"725",8,494.17133613,48,5016552375
"726",8,494.17133613,49,5016349787
"727",8,494.17133613,5,5016309749
"728",8,494.17133613,50,5016350426
"729",8,494.17133613,6,5016348870
"730",8,494.17133613,7,5016444652
"731",8,494.17133613,8,5016574415
"732",8,494.17133613,9,5016383548
"733",8,5.68986603,12,57750847
"734",8,5.68986603,18,57757273
"735",8,5.68986603,27,57729227
"736",8,5.68986603,3,57745576
"737",8,5.68986603,30,57762844
"738",8,5.68986603,34,57779634
"739",8,5.68986603,4,57756907
"740",8,5.68986603,41,57762566
"741",8,5.68986603,46,57746251
"742",8,5.68986603,5,57761559
"743",8,5.68986603,9,57754693
"744",8,59.63623317,1,605455624
"745",8,59.63623317,10,605472383
"746",8,59.63623317,11,605446535
"747",8,59.63623317,12,605416279
"748",8,59.63623317,13,605351353
"749",8,59.63623317,14,605348434
"750",8,59.63623317,15,605329874
"751",8,59.63623317,16,605412250
"752",8,59.63623317,17,605383314
"753",8,59.63623317,18,605393175
"754",8,59.63623317,19,605380378
"755",8,59.63623317,2,605398238
"756",8,59.63623317,20,605410367
"757",8,59.63623317,21,605461810
"758",8,59.63623317,22,605400391
"759",8,59.63623317,23,605348108
"760",8,59.63623317,24,605458859
"761",8,59.63623317,25,605351658
"762",8,59.63623317,27,605358219
"763",8,59.63623317,28,605385767
"764",8,59.63623317,29,605375395
"765",8,59.63623317,3,605440689
"766",8,59.63623317,30,605350043
"767",8,59.63623317,31,605443277
"768",8,59.63623317,32,605420725
"769",8,59.63623317,33,605391452
"770",8,59.63623317,34,605366879
"771",8,59.63623317,35,605487951
"772",8,59.63623317,36,605387722
"773",8,59.63623317,37,605386029
"774",8,59.63623317,38,605383907
"775",8,59.63623317,39,605442457
"776",8,59.63623317,4,605380001
"777",8,59.63623317,40,605385708
"778",8,59.63623317,41,605349739
"779",8,59.63623317,42,605476621
"780",8,59.63623317,43,605400625
"781",8,59.63623317,44,605401475
"782",8,59.63623317,45,605442897
"783",8,59.63623317,46,605389133
"784",8,59.63623317,47,605357725
"785",8,59.63623317,48,605366380
"786",8,59.63623317,49,605467521
"787",8,59.63623317,5,605339244
"788",8,59.63623317,50,605425670
"789",8,59.63623317,6,605373704
"790",8,59.63623317,7,605370691
"791",8,59.63623317,8,605386020
"792",8,59.63623317,9,605360857
"793",8,625.05519253,1,6345140555
"794",8,625.05519253,10,6345002979
"795",8,625.05519253,11,6345141768
"796",8,625.05519253,12,6345004197
"797",8,625.05519253,13,6344920822
"798",8,625.05519253,14,6345077920
"799",8,625.05519253,15,6344964170
"800",8,625.05519253,16,6345001150
"801",8,625.05519253,17,6344902136
"802",8,625.05519253,18,6345032565
"803",8,625.05519253,19,6345008373
"804",8,625.05519253,2,6345036246
"805",8,625.05519253,20,6344834077
