"","type","time","moi_type","moi_res","moi_wt","init_wt","init_mut","c_pop","subunits","v_prog","p2pfu","bg_mut_rate","wt_rep_abil","uninf_cells","surv_pfu","tot_pfu","pop_prop","check_sums"
"80","susceptible",1,0.00189711676466594,0.0449406451988547,0.00189711676466594,0.00544540261615582,0.0217816104646233,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2822106.85927332,5501.63861753122,"135829.50969421","0.0405040011549548",0.999999999999998
"81","resistant",0,0.0245043117727012,0.0245043117727012,0.00272270130807791,0.00272270130807791,0.0245043117727012,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2822106.85927331,71062.5041408335,"78958.3379342595","0.9",0.999999999999998
"82","susceptible",0,0.00272270130807791,0.0245043117727012,0.00272270130807791,0.00272270130807791,0.0245043117727012,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2822106.85927331,7895.83379342595,"78958.3379342595","0.1",0.999999999999998
"83","resistant",1,0.0498367913443782,0.0498367913443782,0.00103577004852108,0.00272270130807791,0.0245043117727012,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2822106.85927331,144526.694898697,"147530.428039408","0.979639907640553",0.999999999999998
"84","susceptible",1,0.00103577004852108,0.0498367913443782,0.00103577004852108,0.00272270130807791,0.0245043117727012,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2822106.85927331,3003.73314071113,"147530.428039408","0.0203600923594472",0.999999999999998
"85","resistant",0,0.0272270130807791,0.0272270130807791,0,0,0.0272270130807791,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2822106.85927329,78958.3379342595,"78958.3379342595","1",0.999999999999998
"86","susceptible",0,0,0.0272270130807791,0,0,0.0272270130807791,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2822106.85927329,0,"78958.3379342595","0",0.999999999999998
"87","resistant",1,0.0545699881676185,0.0545699881676185,1.09142159178421e-06,0,0.0272270130807791,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2822106.85927329,158252.965686094,"158256.13080871","0.99998",0.999999999999998
"88","susceptible",1,1.09142159178421e-06,0.0545699881676185,1.09142159178421e-06,0,0.0272270130807791,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2822106.85927329,3.1651226161742,"158256.13080871","2e-05",0.999999999999998
"89","resistant",0,0,0,0.0741310241300917,0.0741310241300917,0,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2692795.03347621,0,"214979.969977266","0",0.999999999999979
"90","susceptible",0,0.0741310241300917,0,0.0741310241300917,0.0741310241300917,0,2900000,"60",203.17081752289,1,50000,0.000465842377578656,2692795.03347621,214979.969977266,"214979.969977266","1",0.999999999999979
